chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr2	121807854	121808636	783	58	444	0.567	0.94
chr2	121808837	121808932	96	8	55	0.573	1.058
chr2	121809555	121809723	169	30	142	0.84	1.035
chr2	121810024	121810218	195	25	147	0.754	0.904
chr2	121811747	121811898	152	8	80	0.526	0.777
chr2	121891112	121891246	135	7	86	0.637	0.518
chr2	121951778	121952043	266	25	196	0.737	0.698
chr2	121960889	121962895	2007	218	1327	0.661	0.996
chr2	121964037	121964399	363	26	217	0.598	0.812
chr2	121964546	121965277	732	50	412	0.563	0.87
chr2	121965715	121966089	375	35	249	0.664	0.847
chr2	121966208	121966694	487	33	284	0.583	0.805
chr2	122110320	122110587	268	32	198	0.739	0.876
chr2	122206822	122207296	475	65	361	0.76	0.955
chr2	122207415	122207794	380	38	247	0.65	0.966
chr2	122411621	122412070	450	45	305	0.678	0.892
chr2	122446063	122447207	1145	99	798	0.697	0.714
chr2	122522955	122523777	823	92	569	0.691	0.951
chr2	122524383	122525072	690	77	505	0.732	0.838
chr2	122752685	122753022	338	50	253	0.749	1.058
chr2	122754093	122754799	707	87	480	0.679	1.069
chr2	122799779	122801083	1305	135	901	0.69	0.881
chr2	122821647	122823148	1502	156	1023	0.681	0.896
chr2	122983707	122985245	1539	197	1125	0.731	0.975
chr2	123000961	123001592	632	71	446	0.706	0.911
chr2	123399280	123399378	99	7	49	0.495	1.179
chr2	123471615	123471883	269	40	208	0.773	0.996
chr2	123472834	123473280	447	25	243	0.544	0.759
chr2	123473400	123475024	1625	116	963	0.593	0.814
chr2	123475154	123475906	753	73	461	0.612	1.046
chr2	123476018	123476354	337	50	276	0.819	0.906
chr2	123476561	123476690	130	17	82	0.631	1.315
chr2	123476945	123477263	319	34	208	0.652	1.027
chr2	123567874	123568024	151	19	119	0.788	0.81
chr2	123579702	123579853	152	6	74	0.487	0.684
chr2	123961751	123962475	725	37	369	0.509	0.797
chr2	124092528	124092938	411	68	330	0.803	1.038
chr2	124094020	124094354	335	14	160	0.478	0.805
chr2	124096147	124096788	642	34	339	0.528	0.779
chr2	124097386	124098128	743	62	463	0.623	0.862
chr2	124100834	124101048	215	19	141	0.656	0.982
chr2	124101556	124101762	207	9	110	0.531	0.776
chr2	124101890	124102011	122	9	59	0.484	1.265
chr2	124103648	124103920	273	30	198	0.725	0.846
chr2	124104125	124104257	133	11	88	0.662	0.756
chr2	124317926	124318561	636	53	416	0.654	0.782
chr2	124388598	124388766	169	14	109	0.645	0.857
chr2	124715198	124715843	646	38	396	0.613	0.629
chr2	124899025	124899281	257	20	161	0.626	0.824
chr2	125007987	125008704	718	86	495	0.689	1.011
chr2	125009186	125009745	560	71	402	0.718	1.025
chr2	125075027	125075646	620	88	477	0.769	0.992
chr2	125126411	125126816	406	56	300	0.739	1.017
chr2	125127225	125127867	643	99	501	0.779	1.036
chr2	125127985	125128345	361	28	211	0.584	0.926
chr2	125129202	125129392	191	9	105	0.55	0.661
chr2	125291024	125291884	861	68	534	0.62	0.827
chr2	125293893	125294542	650	41	402	0.618	0.663
chr2	125303186	125303965	780	57	477	0.612	0.791
chr2	125312436	125312953	518	49	329	0.635	0.95
chr2	125351934	125352096	163	11	100	0.613	0.761
chr2	125410661	125410861	201	15	112	0.557	1.086
chr2	125413475	125414712	1238	87	777	0.628	0.722
chr2	125471969	125472472	504	26	278	0.552	0.703
chr2	125472745	125473552	808	83	538	0.666	0.929
chr2	125477683	125478386	704	49	399	0.567	0.868
chr2	125492680	125494027	1348	108	822	0.61	0.871
chr2	125504997	125505201	205	13	101	0.493	1.083
chr2	125518000	125518287	288	24	192	0.667	0.75
chr2	125599418	125600192	775	105	579	0.747	0.977
chr2	125634145	125634497	353	44	255	0.722	0.981
chr2	125634623	125635170	548	82	434	0.792	0.974
chr2	125653847	125654120	274	16	154	0.562	0.74
chr2	125712831	125713255	425	31	239	0.562	0.928
chr2	125713445	125714217	773	126	582	0.753	1.173
chr2	125715351	125716416	1066	90	630	0.591	0.967
chr2	125760914	125761758	845	60	523	0.619	0.752
chr2	125795489	125795638	150	9	87	0.58	0.718
chr2	125796002	125796187	186	16	116	0.624	0.886
chr2	125889678	125890295	618	88	479	0.775	1.008
chr2	125891152	125891425	274	41	223	0.814	0.907
chr2	125897466	125898303	838	99	600	0.716	0.946
chr2	126020803	126021025	223	26	152	0.682	1.039
chr2	126031682	126031787	106	6	51	0.481	0.978
chr2	126069081	126069442	362	42	246	0.68	1.012
chr2	126080521	126081516	996	119	719	0.722	0.92
chr2	126208378	126209009	632	64	425	0.672	0.911
chr2	126218212	126218668	457	37	302	0.661	0.742
chr2	126220512	126221006	495	64	378	0.764	0.887
chr2	126265716	126266338	623	87	445	0.714	1.103
chr2	126523753	126523969	217	16	135	0.622	0.799
chr2	126591167	126591457	291	21	174	0.598	0.901
chr2	126789552	126789691	140	8	76	0.543	0.803
chr2	126854551	126854669	119	11	77	0.647	0.918
chr2	126940275	126940955	681	101	517	0.759	1.029
chr2	127404895	127405218	324	37	226	0.698	0.953
chr2	127405988	127406099	112	7	65	0.58	0.742
chr2	127428879	127429296	418	56	327	0.782	0.912
chr2	127443953	127444417	465	80	366	0.787	1.116
chr2	127445219	127445681	463	69	333	0.719	1.159
chr2	127498582	127498910	329	32	234	0.711	0.77
chr2	127529263	127529553	291	38	216	0.742	0.958
chr2	127568611	127568825	215	26	164	0.763	0.834
chr2	127568975	127569066	92	8	65	0.707	0.698
chr2	127586603	127588354	1752	201	1179	0.673	1.023
chr2	127795217	127796577	1361	157	979	0.719	0.896
chr2	127862596	127862849	254	22	153	0.602	0.958
chr2	127870516	127871538	1023	111	716	0.7	0.887
chr2	128556831	128557008	178	15	91	0.511	1.348
chr2	128575839	128576132	294	19	166	0.565	0.815
chr2	128577026	128577481	456	57	328	0.719	0.976
chr2	128826730	128826818	89	10	59	0.663	1.03
chr2	129009977	129010621	645	74	463	0.718	0.891
chr2	129059492	129059694	203	15	115	0.567	0.929
chr2	129090707	129091003	297	39	224	0.754	0.945
chr2	129091842	129092685	844	100	564	0.668	1.062
chr2	129133290	129133776	487	48	334	0.686	0.841
chr2	129135761	129136327	567	50	372	0.656	0.823
chr2	129169755	129170199	445	56	336	0.755	0.884
chr2	129364002	129365040	1039	129	798	0.768	0.844
chr2	129396944	129397250	307	36	222	0.723	0.898
chr2	129463811	129464029	219	30	167	0.763	1.023
chr2	129502309	129503321	1013	132	747	0.737	0.959
chr2	129518447	129519199	753	104	561	0.745	1.002
chr2	129867841	129868033	193	11	95	0.492	0.98
chr2	129868214	129868558	345	14	191	0.554	0.626
chr2	129900854	129901378	525	52	349	0.665	0.906
chr2	129901512	129902990	1479	118	897	0.606	0.868
chr2	129903625	129903763	139	7	66	0.475	0.914
chr2	129903940	129904123	184	9	90	0.489	0.824
chr2	130090794	130090956	163	16	119	0.73	0.749
chr2	130307522	130308459	938	101	687	0.732	0.804
chr2	130467711	130467898	188	23	134	0.713	0.967
chr2	130582402	130582831	430	53	320	0.744	0.907
chr2	130609567	130610393	827	116	616	0.745	1.012
chr2	130611523	130612025	503	65	376	0.748	0.925
chr2	130655956	130656100	145	9	85	0.586	0.723
chr2	130656398	130656689	292	15	142	0.486	0.87
chr2	130665183	130666112	930	122	691	0.743	0.954
chr2	130869681	130869944	264	13	130	0.492	0.815
chr2	130870496	130871325	830	53	439	0.529	0.92
chr2	130888537	130889134	598	82	432	0.722	1.059
chr2	130908862	130908912	51	8	34	0.667	1.457
chr2	130935761	130936897	1137	120	766	0.674	0.934
chr2	130977849	130979861	2013	176	1214	0.603	0.965
chr2	130981109	130983086	1978	182	1268	0.641	0.896
chr2	130983579	130984191	613	28	295	0.481	0.789
chr2	130992440	130992689	250	14	144	0.576	0.676
chr2	131032801	131033469	669	89	476	0.712	1.051
chr2	131034367	131034764	398	29	243	0.611	0.789
chr2	131066259	131066848	590	82	443	0.751	0.986
chr2	131068130	131068442	313	18	184	0.588	0.692
chr2	131110443	131110980	538	69	397	0.738	0.942
chr2	131148559	131148722	164	17	105	0.64	1.019
chr2	131159791	131160225	435	25	216	0.497	0.944
chr2	131166807	131167738	932	132	693	0.744	1.025
chr2	131210239	131211605	1367	168	955	0.699	1.034
chr2	131255620	131256207	588	65	387	0.658	1.037
chr2	131544989	131545653	665	31	371	0.558	0.599
chr2	131545828	131546094	267	25	175	0.655	0.873
chr2	131546720	131546910	191	30	139	0.728	1.248
chr2	131547040	131547308	269	40	212	0.788	0.989
chr2	131549215	131549937	723	62	473	0.654	0.802
chr2	131550132	131550897	766	80	474	0.619	1.093
chr2	131551008	131551313	306	19	158	0.516	0.939
chr2	131552805	131553209	405	44	274	0.677	0.95
chr2	131553457	131554975	1519	161	973	0.641	1.033
chr2	131555919	131556070	152	23	117	0.77	1.11
chr2	131557954	131558510	557	29	292	0.524	0.775
chr2	131560032	131560258	227	15	128	0.564	0.831
chr2	131560656	131560796	141	11	94	0.667	0.702
chr2	131564614	131564786	173	20	117	0.676	1.011
chr2	131589888	131590624	737	71	498	0.676	0.844
chr2	131608354	131609255	902	104	658	0.729	0.867
chr2	131674043	131674255	213	18	131	0.615	0.927
chr2	131689509	131690432	924	86	586	0.634	0.942
chr2	131691633	131692245	613	45	336	0.548	0.99
chr2	131705799	131706109	311	28	178	0.572	1.146
chr2	131731436	131731811	376	19	206	0.548	0.673
chr2	131759679	131760203	525	64	396	0.754	0.857
chr2	132137114	132137600	487	67	376	0.772	0.935
chr2	132138336	132138807	472	63	362	0.767	0.939
chr2	132191143	132191552	410	35	264	0.644	0.824
chr2	132295987	132296592	606	61	433	0.715	0.796
chr2	132309000	132309321	322	43	239	0.742	0.999
chr2	132395622	132396090	469	64	346	0.738	1.019
chr2	132406367	132406593	227	25	177	0.78	0.725
chr2	132430575	132431301	727	65	476	0.655	0.841
chr2	132434399	132434623	225	13	101	0.449	1.156
chr2	132597960	132598256	297	41	229	0.771	0.93
chr2	132599097	132599263	167	31	139	0.832	1.081
chr2	132783459	132784159	701	99	522	0.745	1.022
chr2	132801750	132802514	765	63	453	0.592	0.941
chr2	132803674	132804239	566	47	351	0.62	0.864
chr2	132804353	132805111	759	99	554	0.73	0.981
chr2	132805377	132805679	303	47	243	0.802	0.965
chr2	132805913	132806734	822	119	576	0.701	1.188
chr2	132807504	132808170	667	85	470	0.705	1.046
chr2	132808307	132808549	243	35	178	0.733	1.137
chr2	132808823	132810129	1307	148	959	0.734	0.845
chr2	132810258	132810477	220	39	167	0.759	1.264
chr2	132810656	132810861	206	31	160	0.777	1
chr2	132811503	132811850	348	47	259	0.744	0.983
chr2	132812005	132812172	168	12	113	0.673	0.632
chr2	132885039	132885458	420	43	285	0.679	0.91
chr2	132937408	132937793	386	41	267	0.692	0.904
chr2	133371231	133371347	117	7	62	0.53	0.875
chr2	133371633	133371719	87	5	51	0.586	0.69
chr2	133372305	133372539	235	10	127	0.54	0.596
chr2	133399695	133400699	1005	100	655	0.652	0.939
chr2	133404336	133404476	141	11	80	0.567	0.992
chr2	133406627	133406911	285	14	135	0.474	0.878
chr2	133407078	133407240	163	13	91	0.558	1.03
chr2	133506841	133507591	751	58	499	0.664	0.704
chr2	133507829	133508320	492	46	281	0.571	1.165
chr2	133508561	133508657	97	9	63	0.649	0.891
chr2	133509088	133509938	851	78	516	0.606	0.997
chr2	133531058	133531273	216	17	125	0.579	0.973
chr2	133557504	133558145	642	83	496	0.773	0.878
chr2	133568111	133568831	721	48	367	0.509	1.043
chr2	133568947	133569474	528	74	400	0.758	1.01
chr2	133665892	133666306	415	58	325	0.783	0.92
chr2	133710218	133710333	116	15	84	0.724	1.034
chr2	133743316	133744081	766	127	597	0.779	1.117
chr2	133744282	133744667	386	22	230	0.596	0.645
chr2	133745492	133745641	150	11	107	0.713	0.616
chr2	133747463	133747587	125	5	58	0.464	0.744
chr2	133801587	133801726	140	10	69	0.493	1.182
chr2	133803472	133803649	178	30	131	0.736	1.266
chr2	133804960	133805926	967	89	629	0.65	0.88
chr2	133828178	133828303	126	10	84	0.667	0.718
chr2	133890337	133890833	497	77	393	0.791	0.996
chr2	133893684	133893858	175	26	131	0.749	1.062
chr2	133931625	133931808	184	29	143	0.777	1.059
chr2	133934626	133934832	207	32	161	0.778	1.034
chr2	133980731	133981058	328	17	198	0.604	0.572
chr2	133985726	133985934	209	17	133	0.636	0.809
chr2	133994724	133995529	806	98	568	0.705	0.988
chr2	134027218	134027720	503	44	285	0.567	1.105
chr2	134027983	134028143	161	12	94	0.584	0.885
chr2	134028497	134029343	847	75	512	0.604	0.97
chr2	134032514	134032737	224	33	168	0.75	1.069
chr2	134084857	134085271	415	15	201	0.484	0.636
chr2	134086001	134086093	93	6	49	0.527	0.939
chr2	134108018	134108367	350	20	172	0.491	0.955
chr2	134116487	134117850	1364	171	950	0.696	1.046
chr2	134118708	134119391	684	71	480	0.702	0.908
chr2	134260435	134260973	539	31	305	0.566	0.77
chr2	134261442	134261688	247	17	145	0.587	0.799
chr2	134264619	134265105	487	29	278	0.571	0.78
chr2	134265599	134265826	228	15	132	0.579	0.786
chr2	134332800	134333275	476	17	223	0.468	0.659
chr2	134334203	134334824	622	27	317	0.51	0.684
chr2	134335006	134337077	2072	167	1382	0.667	0.725
chr2	134337258	134337404	147	8	77	0.524	0.834
chr2	134338319	134338541	223	14	121	0.543	0.856
chr2	134341652	134341872	221	13	129	0.584	0.752
chr2	134444417	134444892	476	64	374	0.786	0.89
chr2	134447818	134448633	816	81	536	0.657	0.936
chr2	134560248	134561648	1401	159	952	0.68	0.985
chr2	134562127	134563080	954	127	670	0.702	1.08
chr2	134568402	134568559	158	11	84	0.532	0.999
chr2	134595888	134596175	288	18	179	0.622	0.647
chr2	134602500	134602994	495	28	279	0.564	0.712
chr2	134606546	134606944	399	33	236	0.591	0.974
chr2	134607942	134608472	531	49	353	0.665	0.837
chr2	134609442	134611623	2182	242	1462	0.67	0.988
chr2	134612864	134613473	610	63	421	0.69	0.904
chr2	134652831	134653118	288	31	203	0.705	0.869
chr2	134654417	134654939	523	90	440	0.841	1.009
chr2	134655075	134655304	230	38	173	0.752	1.299
chr2	134655501	134655969	469	74	359	0.765	1.084
chr2	134691864	134692178	315	43	232	0.737	1.008
chr2	134734389	134735261	873	102	638	0.731	0.929
chr2	134789498	134790327	830	109	621	0.748	0.955
chr2	134798274	134798558	285	15	139	0.488	0.893
chr2	134845076	134846352	1277	176	947	0.742	1.006
chr2	134848391	134848521	131	14	93	0.71	0.903
chr2	134849328	134849470	143	8	72	0.503	0.917
chr2	134871717	134872522	806	93	538	0.667	1.044
chr2	134874529	134875303	775	89	515	0.665	1.051
chr2	134914756	134914876	121	8	65	0.537	0.955
chr2	134916372	134916592	221	30	165	0.747	1.06
chr2	134920625	134920818	194	27	150	0.773	1.01
chr2	134921252	134921458	207	26	145	0.7	1.025
chr2	134922789	134923473	685	100	531	0.775	0.973
chr2	134965718	134965850	133	8	64	0.481	1.048
chr2	134983551	134983728	178	11	91	0.511	0.949
chr2	135133661	135133810	150	10	70	0.467	1.225
chr2	135149648	135150143	496	21	250	0.504	0.681
chr2	135370610	135370734	125	13	73	0.584	1.222
chr2	135441583	135441889	307	15	178	0.58	0.601
chr2	135442308	135442507	200	14	115	0.575	0.858
chr2	135544363	135544590	228	32	176	0.772	0.952
chr2	135614436	135615009	574	52	351	0.611	0.972
chr2	135617726	135618545	820	86	541	0.66	0.966
chr2	135619587	135619715	129	13	79	0.612	1.089
chr2	135622275	135623038	764	120	596	0.78	1.039
chr2	135827655	135828024	370	18	179	0.484	0.839
chr2	135923394	135923570	177	23	136	0.768	0.893
chr2	135924415	135924873	459	71	331	0.721	1.191
chr2	136175706	136175893	188	8	104	0.553	0.557
chr2	136176135	136176255	121	15	94	0.777	0.823
chr2	136185551	136186005	455	69	340	0.747	1.1
chr2	136237795	136238210	416	55	304	0.731	1.001
chr2	136429023	136429409	387	51	289	0.747	0.946
chr2	136429542	136430315	774	98	547	0.707	1.037
chr2	136430457	136430559	103	9	73	0.709	0.712
chr2	136530854	136531056	203	32	157	0.773	1.059
chr2	136533296	136533442	147	27	120	0.816	1.107
chr2	136615772	136615922	151	13	81	0.536	1.252
chr2	136636345	136637211	867	126	678	0.782	0.954
chr2	136991231	136991353	123	11	63	0.512	1.446
chr2	137063623	137064007	385	19	187	0.486	0.841
chr2	137279664	137279872	209	37	165	0.789	1.138
chr2	137404548	137404650	103	18	87	0.845	1.04
chr2	137451862	137452352	491	62	353	0.719	0.977
chr2	137539843	137540347	505	72	381	0.754	1.009
chr2	137610833	137611323	491	27	268	0.546	0.742
chr2	137671158	137671405	248	36	175	0.706	1.167
chr2	137671924	137672432	509	66	380	0.747	0.931
chr2	137726835	137726987	153	14	83	0.542	1.312
chr2	137863776	137864561	786	110	558	0.71	1.112
chr2	137879336	137879920	585	78	446	0.762	0.919
chr2	137943435	137944507	1073	111	707	0.659	0.953
chr2	138093121	138093855	735	112	570	0.776	1.026
chr2	138421134	138421262	129	8	60	0.465	1.152
chr2	138550578	138550738	161	12	92	0.571	0.958
chr2	138622320	138622445	126	7	65	0.516	0.955
chr2	138740235	138740431	197	11	108	0.548	0.848
chr2	138811302	138811484	183	14	118	0.645	0.762
chr2	138881375	138882359	985	67	547	0.555	0.895
chr2	138882647	138882926	280	16	164	0.586	0.673
chr2	138943681	138943932	252	21	153	0.607	0.974
chr2	139132720	139132834	115	10	69	0.6	0.976
chr2	139196577	139196779	203	11	107	0.527	0.78
chr2	139510975	139511127	153	10	79	0.516	0.988
chr2	139564257	139564423	167	16	110	0.659	0.886
chr2	139564866	139564984	119	14	81	0.681	1.017
chr2	139567551	139567715	165	19	117	0.709	0.916
chr2	139569536	139570316	781	53	440	0.563	0.856
chr2	139570587	139570887	301	20	159	0.528	0.973
chr2	139571477	139572624	1148	94	737	0.642	0.795
chr2	139892904	139893120	217	17	137	0.631	0.829
chr2	140298409	140298533	125	9	74	0.592	0.873
chr2	140472115	140472655	541	73	380	0.702	1.11
chr2	140472802	140473423	622	65	422	0.678	0.913
chr2	140487026	140487326	301	21	187	0.621	0.731
chr2	140488769	140488925	157	10	79	0.503	1.014
chr2	140489744	140490402	659	47	391	0.593	0.819
chr2	140490585	140490927	343	50	261	0.761	1.023
chr2	140492260	140493754	1495	109	886	0.593	0.831
chr2	140749840	140750016	177	11	90	0.508	0.966
chr2	140889202	140889313	112	6	67	0.598	0.622
chr2	140920063	140920161	99	7	53	0.535	1.269
chr2	140925415	140926209	795	76	514	0.647	0.92
chr2	140952997	140953454	458	45	304	0.664	0.901
chr2	140964386	140964732	347	44	249	0.718	0.985
chr2	141017706	141018479	774	106	566	0.731	1.025
chr2	141081825	141082139	315	17	170	0.54	0.742
chr2	141082331	141082476	146	17	102	0.699	0.96
chr2	141232945	141233281	337	40	245	0.727	0.898
chr2	141332319	141332463	145	17	108	0.745	0.846
chr2	141376611	141376854	244	12	113	0.463	0.95
chr2	141405821	141405906	86	5	45	0.523	1.034
chr2	141409054	141409217	164	8	97	0.591	0.571
chr2	141450737	141450952	216	14	123	0.569	0.801
chr2	141467895	141468733	839	48	468	0.558	0.74
chr2	141484693	141484798	106	6	55	0.519	0.848
chr2	141488058	141488207	150	9	91	0.607	0.67
chr2	141493590	141493965	376	19	202	0.537	0.703
chr2	141494115	141494737	623	54	391	0.628	0.916
chr2	141495548	141496045	498	73	359	0.721	1.133
chr2	141496271	141497259	989	132	723	0.731	0.999
chr2	141693398	141693579	182	27	147	0.808	0.971
chr2	141694959	141695567	609	91	486	0.798	0.939
chr2	141929304	141929918	615	75	461	0.75	0.888
chr2	142002649	142003516	868	111	666	0.767	0.875
chr2	142117185	142117747	563	34	325	0.577	0.726
chr2	142157325	142157461	137	11	85	0.62	0.844
chr2	142227399	142227573	175	10	83	0.474	1.023
chr2	142257219	142257714	496	48	331	0.667	0.872
chr2	142257888	142258066	179	21	121	0.676	1.048
chr2	142269831	142270209	379	54	287	0.757	0.994
chr2	142282306	142283202	897	106	671	0.748	0.86
chr2	142375697	142376417	721	90	530	0.735	0.932
chr2	142376928	142377154	227	19	143	0.63	0.853
chr2	142494895	142495073	179	15	92	0.514	1.319
chr2	142691366	142692489	1124	156	840	0.747	0.997
chr2	142694678	142694859	182	12	95	0.522	0.977
chr2	142994713	142994843	131	22	111	0.847	0.942
chr2	142996439	142996959	521	22	284	0.545	0.569
chr2	142997264	142997478	215	17	139	0.647	0.786
chr2	143448331	143448471	141	12	97	0.688	0.732
chr2	143449472	143449853	382	41	247	0.647	1.073
chr2	143450768	143450904	137	23	99	0.723	1.297
chr2	143516779	143517132	354	22	181	0.511	0.954
chr2	143546019	143546939	921	112	664	0.721	0.937
chr2	143572863	143573228	366	36	224	0.612	1.051
chr2	143573859	143573993	135	7	84	0.622	0.536
chr2	143574356	143574510	155	11	91	0.587	0.828
chr2	143575967	143576387	421	30	248	0.589	0.822
chr2	143598697	143599293	597	73	441	0.739	0.896
chr2	143606466	143606561	96	8	61	0.635	0.831
chr2	143606750	143606940	191	16	114	0.597	0.942
chr2	143634616	143635104	489	25	274	0.56	0.654
chr2	143673107	143674223	1117	149	810	0.725	1.016
chr2	143688827	143689074	248	13	119	0.48	0.916
chr2	143719717	143719828	112	12	85	0.759	0.783
chr2	143719960	143720542	583	89	433	0.743	1.107
chr2	143788739	143789085	347	43	255	0.735	0.921
chr2	143803846	143804097	252	20	151	0.599	0.955
chr2	144066897	144067776	880	78	533	0.606	0.967
chr2	144068291	144068737	447	80	365	0.817	1.074
chr2	144100941	144101359	419	32	271	0.647	0.738
chr2	144102258	144102809	552	56	396	0.717	0.805
chr2	144107412	144107665	254	15	135	0.531	0.861
chr2	144121607	144122640	1034	105	703	0.68	0.887
chr2	144127423	144127533	111	4	52	0.468	0.657
chr2	144128427	144129023	597	65	403	0.675	0.961
chr2	144151603	144151718	116	9	71	0.612	0.849
chr2	144171279	144171486	208	21	141	0.678	0.918
chr2	144244802	144246011	1210	60	694	0.574	0.611
chr2	144246974	144247260	287	37	206	0.718	1.026
chr2	144247375	144247918	544	82	405	0.744	1.099
chr2	144319439	144319548	110	7	59	0.536	0.906
chr2	144320262	144320973	712	102	529	0.743	1.039
chr2	144326946	144327122	177	11	90	0.508	0.966
chr2	144363077	144363730	654	67	442	0.676	0.898
chr2	144392258	144392418	161	28	131	0.814	1.051
chr2	144496374	144496924	551	29	315	0.572	0.645
chr2	144498191	144498767	577	53	372	0.645	0.887
chr2	144498917	144499001	85	9	58	0.682	0.919
chr2	144499538	144499778	241	18	143	0.593	0.858
chr2	144506996	144507094	99	11	57	0.576	1.44
chr2	144528831	144529231	401	21	194	0.484	0.901
chr2	144937094	144938532	1439	122	963	0.669	0.759
chr2	144938657	144939040	384	48	273	0.711	0.99
chr2	145391042	145391762	721	93	484	0.671	1.146
chr2	145391898	145392123	226	31	176	0.779	0.917
chr2	145392245	145393169	925	110	667	0.721	0.941
chr2	145393312	145393547	236	18	137	0.581	0.994
chr2	145393733	145393852	120	7	64	0.533	0.824
chr2	145394063	145394500	438	25	241	0.55	0.76
chr2	145411329	145411773	445	62	342	0.769	0.944
chr2	145411975	145412219	245	23	146	0.596	1.153
chr2	146103204	146103391	188	16	101	0.537	1.182
chr2	146201904	146202626	723	99	559	0.773	0.92
chr2	146223486	146224930	1445	175	1033	0.715	0.952
chr2	146337524	146337899	376	34	246	0.654	0.86
chr2	146338671	146339106	436	61	340	0.78	0.92
chr2	146339221	146339440	220	17	117	0.532	1.122
chr2	146662465	146662572	108	19	83	0.769	1.192
chr2	146665049	146666255	1207	114	847	0.702	0.788
chr2	146666399	146666731	333	39	246	0.739	0.884
chr2	146962222	146962510	289	24	169	0.585	1.015
chr2	147270004	147270173	170	14	101	0.594	0.938
chr2	147270305	147270764	460	64	336	0.73	1.061
chr2	147372648	147373413	766	94	570	0.744	0.888
chr2	147691013	147691396	384	40	263	0.685	0.908
chr2	147837812	147838422	611	65	396	0.648	1.035
chr2	147839044	147839277	234	24	164	0.701	0.845
chr2	147883011	147883112	102	9	53	0.52	1.346
chr2	148312974	148313810	837	98	554	0.662	1.07
chr2	148358271	148358555	285	35	223	0.782	0.816
chr2	148359202	148359679	478	72	359	0.751	1.094
chr2	148384293	148384641	349	33	221	0.633	0.977
chr2	148576380	148576608	229	20	131	0.572	1.09
chr2	148727519	148728421	903	104	619	0.685	0.983
chr2	149340308	149340496	189	11	95	0.503	0.979
chr2	149340750	149342477	1728	92	921	0.533	0.753
chr2	149342679	149343066	388	18	211	0.544	0.636
chr2	149343370	149343791	422	33	248	0.588	0.919
chr2	149501999	149502179	181	19	115	0.635	1.063
chr2	149699955	149700074	120	8	68	0.567	0.849
chr2	149703350	149703469	120	8	68	0.567	0.849
chr2	150416280	150416399	120	15	96	0.8	1.042
chr2	150728555	150730383	1829	218	1353	0.74	0.888
chr2	151266834	151267100	267	33	203	0.76	0.923
chr2	151271474	151271585	112	20	87	0.777	1.184
chr2	151288502	151288617	116	8	62	0.534	0.982
chr2	151333183	151333952	770	102	581	0.755	0.933
chr2	151334937	151335316	380	43	259	0.682	0.977
chr2	151341050	151341792	743	81	507	0.682	0.937
chr2	151428758	151428877	120	8	68	0.567	0.849
chr2	151431220	151431360	141	11	80	0.567	0.992
chr2	151491684	151492336	653	70	438	0.671	0.957
chr2	151546014	151546187	174	13	97	0.557	0.97
chr2	151546373	151547338	966	92	702	0.727	0.738
chr2	151740544	151740992	449	46	324	0.722	0.826
chr2	151760535	151760881	347	18	198	0.571	0.637
chr2	151783061	151783378	318	27	175	0.55	1.149
chr2	151903408	151903634	227	21	154	0.678	0.856
chr2	151933325	151934018	694	30	389	0.561	0.552
chr2	151936692	151937433	742	113	581	0.783	1.028
chr2	152402193	152402541	349	13	171	0.49	0.622
chr2	152405746	152405877	132	5	72	0.545	0.511
chr2	152407152	152407260	109	6	55	0.505	0.872
chr2	153053971	153054591	621	71	436	0.702	0.993
chr2	154016640	154016895	256	33	179	0.699	1.055
chr2	154107935	154108119	185	15	119	0.643	0.889
chr2	154128369	154128638	270	16	154	0.57	0.729
chr2	154297983	154298125	143	12	77	0.538	1.217
chr2	154327623	154327957	335	18	177	0.528	0.773
chr2	154329716	154330466	751	50	444	0.591	0.762
chr2	154330722	154330946	225	26	159	0.707	0.949
chr2	154331089	154331295	207	18	132	0.638	0.857
chr2	154376996	154377120	125	12	77	0.616	1.012
chr2	154436153	154436282	130	9	68	0.523	1.057
chr2	154449721	154449931	211	14	119	0.564	0.848
chr2	154451590	154451822	233	12	107	0.459	0.981
chr2	154452227	154452338	112	7	52	0.464	1.281
chr2	154491049	154491452	404	35	268	0.663	0.954
chr2	154502392	154502528	137	11	96	0.701	0.761
chr2	154502657	154502856	200	16	119	0.595	0.915
chr2	154538212	154538625	414	50	295	0.713	0.976
chr2	154540838	154541051	214	12	126	0.589	0.686
chr2	154561530	154561958	429	28	250	0.583	0.78
chr2	154568408	154568574	167	20	123	0.737	0.89
chr2	154630866	154631018	153	10	79	0.516	0.988
chr2	154632198	154632698	501	84	370	0.739	1.233
chr2	154722339	154722475	137	24	115	0.839	1.174
chr2	154764737	154764873	137	14	94	0.686	0.875
chr2	154827755	154829120	1366	163	1011	0.74	0.872
chr2	154853253	154853416	164	9	76	0.463	1.029
chr3	12527	12910	384	56	296	0.771	0.987
chr3	26814	27451	638	75	466	0.73	0.882
chr3	105923	106684	762	94	509	0.668	1.125
chr3	107353	108145	793	114	576	0.726	1.107
chr3	129363	130066	704	82	504	0.716	0.91
chr3	174114	174848	735	99	528	0.718	1.049
chr3	258577	258873	297	48	237	0.798	1.017
chr3	259700	260045	346	42	253	0.731	0.908
chr3	300064	300268	205	15	135	0.659	0.676
chr3	345596	346254	659	56	394	0.598	0.952
chr3	353039	354297	1259	137	802	0.637	1.073
