chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr3	11399097	11399360	264	22	98	0.371	2.796
chr3	11401648	11402402	755	56	362	0.479	1.291
chr3	11409231	11410590	1360	101	661	0.486	1.303
chr3	11416150	11416747	598	33	265	0.443	1.157
chr3	11416920	11417322	403	24	179	0.444	1.25
chr3	11417471	11417658	188	13	92	0.489	1.201
chr3	11420405	11420879	475	24	204	0.429	1.199
chr3	11421362	11421601	240	18	118	0.492	1.286
chr3	11422690	11422857	168	21	98	0.583	1.472
chr3	11423440	11423718	279	22	146	0.523	1.19
chr3	11425023	11425150	128	11	59	0.461	1.63
chr3	11425326	11425459	134	9	65	0.485	1.189
chr3	11426699	11426833	135	6	46	0.341	1.531
chr3	11432692	11432830	139	12	63	0.453	1.692
chr3	11452559	11452808	250	14	116	0.464	1.072
chr3	11468720	11468875	156	13	80	0.513	1.297
chr3	11514433	11514845	413	39	173	0.419	2.161
chr3	11531184	11531479	296	21	146	0.493	1.242
chr3	11534402	11534641	240	24	114	0.475	1.787
chr3	11545980	11546455	476	29	205	0.431	1.337
chr3	11551200	11551600	401	44	226	0.564	1.422
chr3	11551953	11552069	117	10	54	0.462	1.607
chr3	11558985	11559260	276	22	115	0.417	1.928
chr3	11563249	11563502	254	24	102	0.402	2.352
chr3	11566520	11567488	969	54	398	0.411	1.389
chr3	11571653	11571972	320	31	131	0.409	2.313
chr3	11590162	11590459	298	27	114	0.383	2.91
chr3	11593766	11594102	337	19	136	0.404	1.719
chr3	11604680	11605088	409	22	178	0.435	1.141
chr3	11605335	11605648	314	31	125	0.398	2.863
chr3	11606070	11606204	135	13	62	0.459	1.843
chr3	11613638	11613872	235	14	94	0.4	1.492
chr3	11614774	11614972	199	12	80	0.402	1.501
chr3	11640397	11640480	84	8	38	0.452	2
chr3	11658084	11658352	269	20	137	0.509	1.186
chr3	11658608	11658847	240	14	114	0.475	1.05
chr3	11677238	11677382	145	13	63	0.434	1.9
chr3	11686471	11686576	106	6	39	0.368	1.817
chr3	11705967	11706158	192	20	90	0.469	2.171
chr3	11706585	11706895	311	30	153	0.492	1.663
chr3	11707319	11707591	273	27	134	0.491	1.679
chr3	11708035	11708348	314	31	145	0.462	1.953
chr3	11708756	11709183	428	34	183	0.428	1.812
chr3	11709442	11709790	349	32	164	0.47	1.691
chr3	11710223	11710661	439	35	188	0.428	1.791
chr3	11710912	11711298	387	34	176	0.455	1.737
chr3	11711739	11712061	323	29	147	0.455	1.838
chr3	11712435	11712781	347	32	164	0.473	1.682
chr3	11713252	11713574	323	31	153	0.474	1.83
chr3	11714007	11714227	221	21	108	0.489	1.605
chr3	11714399	11714639	241	22	117	0.485	1.552
chr3	11722650	11722774	125	9	62	0.496	1.182
chr3	11726292	11726702	411	21	161	0.392	1.415
chr3	11729270	11729653	384	40	166	0.432	2.648
chr3	11796180	11796496	317	22	135	0.426	1.535
chr3	11817480	11817632	153	10	67	0.438	1.457
chr3	11868444	11869076	633	38	277	0.438	1.257
chr3	11878022	11878205	184	12	80	0.435	1.454
chr3	11878625	11878814	190	12	84	0.442	1.311
chr3	11879428	11879715	288	20	132	0.458	1.324
chr3	11880401	11880711	311	25	179	0.576	0.984
chr3	11884243	11884476	234	13	97	0.415	1.513
chr3	11886446	11886818	373	27	182	0.488	1.228
chr3	11887032	11887185	154	8	66	0.429	1.158
chr3	11938147	11938253	107	12	48	0.449	2.233
chr3	11943522	11943746	225	15	111	0.493	1.096
chr3	11968053	11968462	410	21	171	0.417	1.199
chr3	12000950	12001241	292	24	116	0.397	2.124
chr3	12001863	12002025	163	20	78	0.479	2.145
chr3	12002659	12002861	203	15	84	0.414	1.791
chr3	12006294	12006685	392	19	153	0.39	1.273
chr3	12007008	12007133	126	13	67	0.532	1.5
chr3	12010039	12010250	212	20	88	0.415	2.232
chr3	12036459	12036655	197	17	102	0.518	1.393
chr3	12037139	12037306	168	10	75	0.446	1.195
chr3	12037443	12037582	140	11	64	0.457	1.579
chr3	12038011	12038463	453	27	212	0.468	1.133
chr3	12039023	12039137	115	14	64	0.557	1.574
chr3	12041189	12041269	81	12	56	0.691	1.281
chr3	12046507	12046682	176	16	101	0.574	1.154
chr3	12047586	12047677	92	13	59	0.641	1.394
chr3	12047988	12048408	421	33	193	0.458	1.522
chr3	12049007	12049730	724	55	349	0.482	1.358
chr3	12080177	12080298	122	10	54	0.443	1.835
chr3	12101797	12102170	374	25	186	0.497	1.087
chr3	12108239	12108498	260	22	114	0.438	1.829
chr3	12113267	12113545	279	16	119	0.427	1.263
chr3	12114945	12115093	149	15	72	0.483	1.869
chr3	12116785	12117280	496	34	214	0.431	1.489
chr3	12118016	12119355	1340	75	570	0.425	1.249
chr3	12120543	12120730	188	10	72	0.383	1.632
chr3	12122920	12123940	1021	57	418	0.409	1.337
chr3	12136820	12136998	179	18	79	0.441	2.092
chr3	12137455	12137608	154	16	81	0.526	1.514
chr3	12148735	12148924	190	11	88	0.463	1.085
chr3	12149391	12149757	367	30	155	0.422	1.85
chr3	12182627	12183478	852	44	347	0.407	1.26
chr3	12193722	12194114	393	27	185	0.471	1.37
chr3	12203152	12203398	247	20	106	0.429	1.811
chr3	12212120	12212370	251	23	100	0.398	2.324
chr3	12230018	12230684	667	32	274	0.411	1.261
chr3	12234868	12235002	135	13	62	0.459	1.828
chr3	12251840	12252112	273	27	150	0.549	1.703
chr3	12259211	12259423	213	16	94	0.441	1.602
chr3	12293041	12293370	330	21	153	0.464	1.185
chr3	12318014	12318118	105	8	50	0.476	1.364
chr3	12318554	12318782	229	15	94	0.41	1.731
chr3	12321034	12321162	129	6	43	0.333	1.697
chr3	12376672	12376865	194	17	82	0.423	1.967
chr3	12390599	12390700	102	8	43	0.422	1.943
chr3	12412180	12412381	202	18	103	0.51	1.55
chr3	12417921	12418365	445	27	187	0.42	1.376
chr3	12423104	12423220	117	7	59	0.504	0.948
chr3	12428531	12428717	187	11	72	0.385	1.87
chr3	12440271	12440505	235	22	100	0.426	2.089
chr3	12444920	12445096	177	16	67	0.379	2.551
chr3	12445713	12445931	219	15	95	0.434	1.46
chr3	12451717	12451870	154	11	64	0.416	1.696
chr3	12452116	12452638	523	30	231	0.442	1.179
chr3	12453076	12453597	522	45	281	0.538	1.207
chr3	12460266	12460493	228	15	96	0.421	1.538
chr3	12464435	12464641	207	23	103	0.498	1.797
chr3	12467560	12468091	532	47	269	0.506	1.43
chr3	12470575	12470867	293	15	122	0.416	1.197
chr3	12472422	12472636	215	13	97	0.451	1.199
chr3	12474194	12474418	225	23	113	0.502	1.621
chr3	12487872	12488062	191	14	82	0.429	1.654
chr3	12495307	12495742	436	38	239	0.548	1.16
chr3	12496338	12496624	287	21	149	0.519	1.094
chr3	12499091	12499762	672	41	317	0.472	1.112
chr3	12500406	12500982	577	40	299	0.518	1.059
chr3	12501156	12501718	563	38	269	0.478	1.191
chr3	12501905	12502458	554	35	261	0.471	1.141
chr3	12502816	12503624	809	60	415	0.513	1.174
chr3	12514704	12516066	1363	109	677	0.497	1.342
chr3	12531637	12531756	120	14	65	0.542	1.6
chr3	12555377	12555977	601	34	270	0.449	1.127
chr3	12561704	12561810	107	12	50	0.467	2.289
chr3	12573120	12573215	96	14	63	0.656	1.959
chr3	12616432	12616662	231	16	95	0.411	1.74
chr3	12623001	12623236	236	17	99	0.419	1.731
chr3	12626964	12627172	209	11	83	0.397	1.666
chr3	12641277	12641552	276	28	114	0.413	2.841
chr3	12642745	12642849	105	8	47	0.448	1.75
chr3	12645049	12645399	351	18	141	0.402	1.276
chr3	12647649	12647787	139	8	51	0.367	1.872
chr3	12666708	12667211	504	31	212	0.421	1.409
chr3	12678897	12679882	986	68	464	0.471	1.254
chr3	12680960	12681449	490	35	252	0.514	1.085
chr3	12681670	12681854	185	12	78	0.422	1.508
chr3	12695062	12695320	259	17	120	0.463	1.434
chr3	12695446	12695565	120	11	68	0.567	1.143
chr3	12696707	12698343	1637	101	782	0.478	1.083
chr3	12698746	12698848	103	8	47	0.456	1.498
chr3	12738191	12738500	310	17	131	0.423	1.448
chr3	12834433	12834547	115	9	42	0.365	2.396
chr3	12838875	12839216	342	17	133	0.389	1.332
chr3	12840642	12845307	4666	321	2278	0.488	1.158
chr3	12845620	12845776	157	13	65	0.414	1.97
chr3	12845921	12846038	118	11	65	0.551	1.231
chr3	12846529	12849043	2515	195	1256	0.499	1.244
chr3	12862801	12863240	440	30	219	0.498	1.256
chr3	12863425	12863531	107	6	41	0.383	1.605
chr3	12898192	12898589	398	26	148	0.372	1.902
chr3	12912597	12912690	94	8	49	0.521	1.279
chr3	12936400	12936524	125	12	72	0.576	1.157
chr3	12936926	12937374	449	27	202	0.45	1.188
chr3	12937824	12940139	2316	143	1076	0.465	1.144
chr3	12945014	12948738	3725	244	1756	0.471	1.179
chr3	12949168	12951281	2114	129	957	0.453	1.252
chr3	12954584	12955056	473	39	258	0.545	1.109
chr3	12955887	12956172	286	25	112	0.392	2.281
chr3	13032672	13033023	352	24	166	0.472	1.228
chr3	13033356	13034109	754	44	347	0.46	1.102
chr3	13035073	13035208	136	8	54	0.397	1.495
chr3	13091542	13093537	1996	145	994	0.498	1.175
chr3	13093684	13093878	195	22	119	0.61	1.212
chr3	13094627	13095541	915	64	471	0.515	1.07
chr3	13095855	13096435	581	39	267	0.46	1.296
chr3	13149571	13149937	367	25	182	0.496	1.108
chr3	13151056	13151469	414	26	190	0.459	1.195
chr3	13151811	13152327	517	31	235	0.455	1.174
chr3	13153191	13153338	148	10	65	0.439	1.404
chr3	13155762	13155946	185	16	91	0.492	1.438
chr3	13161093	13161371	279	20	138	0.495	1.172
chr3	13161720	13161986	267	15	113	0.423	1.255
chr3	13162367	13162494	128	9	52	0.406	1.714
chr3	13163679	13163841	163	13	76	0.466	1.484
chr3	13164496	13164929	434	28	203	0.468	1.18
chr3	13165119	13165231	113	7	48	0.425	1.436
chr3	13166197	13166434	238	19	121	0.508	1.24
chr3	13172031	13172257	227	15	93	0.41	1.659
chr3	13175682	13175900	219	17	111	0.507	1.245
chr3	13180563	13180703	141	8	53	0.376	1.709
chr3	13201923	13202235	313	25	142	0.454	1.554
chr3	13205711	13206064	354	18	143	0.404	1.274
chr3	13206339	13207072	734	52	345	0.47	1.305
chr3	13211490	13211665	176	9	76	0.432	1.109
chr3	13212117	13212257	141	6	54	0.383	1.221
chr3	13216295	13216471	177	20	79	0.446	2.287
chr3	13217083	13217237	155	15	69	0.445	1.987
chr3	13226076	13226303	228	14	88	0.386	1.652
chr3	13227625	13227772	148	10	62	0.419	1.719
chr3	13244191	13244585	395	35	197	0.499	1.433
chr3	13245261	13247028	1768	130	902	0.51	1.133
chr3	13249524	13251806	2283	156	1112	0.487	1.154
chr3	13251921	13253965	2045	158	1008	0.493	1.274
chr3	13254368	13255429	1062	90	545	0.513	1.288
chr3	13307105	13307353	249	17	94	0.378	1.93
chr3	13319367	13320878	1512	126	781	0.517	1.27
chr3	13337254	13337374	121	13	56	0.463	2.14
chr3	13346944	13347122	179	18	86	0.48	1.743
chr3	13347617	13347936	320	18	130	0.406	1.384
chr3	13356073	13356311	239	15	108	0.452	1.245
chr3	13358574	13358706	133	10	67	0.504	1.218
chr3	13387777	13387885	109	11	48	0.44	2.115
chr3	13395663	13395888	226	12	91	0.403	1.347
chr3	13397419	13397666	248	20	134	0.54	1.105
chr3	13398240	13398470	231	16	111	0.481	1.275
chr3	13399464	13399721	258	19	124	0.481	1.287
chr3	13403698	13403919	222	18	85	0.383	2.265
chr3	13428391	13428736	346	30	206	0.595	1.017
chr3	13444754	13445261	508	44	269	0.53	1.241
chr3	13446431	13446812	382	24	175	0.458	1.206
chr3	13447619	13448163	545	41	288	0.528	1.086
chr3	13448456	13449038	583	41	283	0.485	1.2
chr3	13449236	13450257	1022	65	498	0.487	1.083
chr3	13450674	13452186	1513	121	791	0.523	1.203
chr3	13457774	13457890	117	11	55	0.47	1.882
chr3	13478318	13478484	167	19	82	0.491	1.906
chr3	13483988	13484297	310	21	127	0.41	1.717
chr3	13498097	13498288	192	21	98	0.51	1.806
chr3	13523751	13523853	103	8	59	0.573	1.248
chr3	13536128	13536498	371	21	152	0.41	1.35
chr3	13543353	13543480	128	7	44	0.344	1.867
chr3	13562066	13562198	133	12	66	0.496	1.466
chr3	13563523	13563669	147	11	80	0.544	1.013
chr3	13564196	13564474	279	15	122	0.437	1.14
chr3	13600757	13600874	118	9	53	0.449	1.517
chr3	13607343	13607458	116	15	68	0.586	1.719
chr3	13652474	13652940	467	46	255	0.546	1.722
chr3	13889875	13890033	159	13	76	0.478	1.447
chr3	13890251	13890734	484	35	225	0.465	1.346
chr3	13891810	13892226	417	26	200	0.48	1.087
chr3	13895371	13895681	311	22	143	0.46	1.344
chr3	13896242	13896622	381	29	202	0.53	1.09
chr3	13896768	13900082	3315	221	1610	0.486	1.133
chr3	13900234	13901768	1535	99	732	0.477	1.136
chr3	13901951	13902126	176	15	105	0.597	0.965
chr3	13902351	13905034	2684	187	1374	0.512	1.064
chr3	13905364	13905534	171	18	102	0.596	1.191
chr3	13908855	13909282	428	23	163	0.381	1.593
chr3	13928486	13928655	170	11	75	0.441	1.528
chr3	13928976	13929076	101	9	41	0.406	2.164
chr3	13933971	13934108	138	14	79	0.572	1.248
chr3	13990691	13990831	141	9	52	0.369	1.949
chr3	13994013	13994672	660	32	249	0.377	1.456
chr3	13998893	13999223	331	24	124	0.375	2.071
chr3	14013248	14013458	211	20	87	0.412	2.867
chr3	14037865	14038528	664	36	286	0.431	1.258
chr3	14039272	14039515	244	32	142	0.582	1.668
chr3	14039682	14040412	731	44	338	0.462	1.189
chr3	14046031	14047280	1250	67	535	0.428	1.179
chr3	14049064	14049339	276	22	123	0.446	1.654
chr3	14061967	14062278	312	22	126	0.404	1.736
chr3	14062993	14063212	220	27	114	0.518	1.946
chr3	14096643	14096848	206	21	114	0.553	1.383
chr3	14106306	14106814	509	35	227	0.446	1.533
chr3	14113481	14113607	127	10	58	0.457	1.526
chr3	14113793	14114014	222	13	88	0.396	1.491
chr3	14121943	14122151	209	16	84	0.402	1.905
chr3	14122754	14122908	155	15	69	0.445	1.957
chr3	14128873	14129103	231	17	100	0.433	1.576
chr3	14133769	14134251	483	28	216	0.447	1.16
chr3	14134404	14134530	127	10	56	0.441	1.639
chr3	14151027	14151205	179	12	73	0.408	1.627
chr3	14175900	14176004	105	11	61	0.581	1.322
chr3	14202751	14203792	1042	125	592	0.568	1.55
chr3	14204790	14205281	492	52	270	0.549	1.454
chr3	14205413	14206461	1049	128	599	0.571	1.561
chr3	14206945	14208655	1711	133	893	0.522	1.159
chr3	14208802	14209101	300	22	155	0.517	1.109
chr3	14209293	14209450	158	14	91	0.576	1.079
chr3	14210179	14213415	3237	303	1841	0.569	1.17
chr3	14213610	14214402	793	65	414	0.522	1.214
chr3	14215185	14215692	508	54	276	0.543	1.493
chr3	14215821	14216176	356	44	206	0.579	1.528
chr3	14246032	14246220	189	14	99	0.524	1.181
chr3	14246534	14247173	640	36	287	0.448	1.126
chr3	14248640	14248827	188	15	89	0.473	1.651
chr3	14249265	14249450	186	13	80	0.43	1.511
chr3	14252831	14253583	753	44	344	0.457	1.126
chr3	14256582	14260545	3964	292	1957	0.494	1.222
chr3	14260781	14261784	1004	77	490	0.488	1.309
chr3	14261968	14262346	379	23	179	0.472	1.127
chr3	14262571	14263059	489	38	248	0.507	1.256
chr3	14263264	14265313	2050	153	1026	0.5	1.225
chr3	14265696	14265976	281	30	136	0.484	1.849
chr3	14377697	14377877	181	11	77	0.425	1.383
chr3	14383139	14383337	199	15	79	0.397	1.921
chr3	14388199	14388427	229	17	117	0.511	1.212
chr3	14420208	14420333	126	11	56	0.444	2.09
chr3	14473879	14474249	371	20	148	0.399	1.474
chr3	14486071	14486162	92	8	44	0.478	1.533
chr3	14515763	14516017	255	15	121	0.475	1.054
chr3	14516183	14516665	483	26	218	0.451	1.058
chr3	14518467	14518677	211	14	100	0.474	1.298
chr3	14518880	14519121	242	21	119	0.492	1.436
chr3	14549521	14549704	184	9	79	0.429	1.091
chr3	14571025	14571243	219	16	91	0.416	1.986
chr3	14643311	14643414	104	4	37	0.356	1.455
chr3	14652561	14652799	239	18	103	0.431	1.667
chr3	14653272	14653541	270	21	118	0.437	1.629
chr3	14701618	14701824	207	15	88	0.425	1.971
chr3	14707367	14707602	236	14	111	0.47	1.088
chr3	14708880	14709140	261	16	121	0.464	1.141
chr3	14711813	14712291	479	27	195	0.407	1.367
chr3	14741140	14741543	404	30	187	0.463	1.387
chr3	14742035	14742325	291	18	118	0.405	1.52
chr3	14742473	14742606	134	9	65	0.485	1.144
chr3	14744042	14744225	184	13	87	0.473	1.278
chr3	14744883	14745217	335	18	161	0.481	0.935
chr3	14752799	14753275	477	37	231	0.484	1.37
chr3	14756739	14756836	98	8	46	0.469	1.633
chr3	14757122	14757230	109	11	53	0.486	1.784
chr3	14762178	14762434	257	16	124	0.482	1.24
chr3	14802280	14802438	159	12	75	0.472	1.377
chr3	14810395	14810625	231	14	108	0.468	1.33
chr3	14816080	14817018	939	69	438	0.466	1.37
chr3	14817216	14819419	2204	155	1111	0.504	1.111
chr3	14819829	14820191	363	28	183	0.504	1.222
chr3	14822531	14822634	104	6	45	0.433	1.783
chr3	14832523	14832713	191	22	107	0.56	1.751
chr3	14838698	14838942	245	20	97	0.396	2.121
chr3	14841850	14842542	693	44	286	0.413	1.598
chr3	14846545	14847082	538	41	203	0.377	2.147
chr3	14855918	14856189	272	14	103	0.379	1.511
chr3	14860804	14861101	298	18	141	0.473	1.086
chr3	14861428	14861718	291	19	137	0.471	1.226
chr3	14865680	14865824	145	9	67	0.462	1.224
chr3	14865959	14866481	523	33	223	0.426	1.393
chr3	14892095	14893304	1210	55	458	0.379	1.296
chr3	14925120	14925449	330	19	147	0.445	1.239
chr3	14926952	14927132	181	12	92	0.508	1.039
chr3	14928538	14928608	71	5	32	0.451	1.409
chr3	14930447	14930561	115	6	47	0.409	1.438
chr3	14937219	14937997	779	41	355	0.456	1.045
chr3	14946082	14946191	110	9	40	0.364	3.103
chr3	14947225	14947347	123	11	56	0.455	1.746
chr3	14948630	14948866	237	13	98	0.414	1.284
chr3	14949077	14949349	273	16	121	0.443	1.203
chr3	14958833	14959136	304	22	145	0.477	1.273
chr3	14966956	14967437	482	25	207	0.429	1.125
chr3	14980756	14980881	126	9	57	0.452	1.5
chr3	14981175	14981474	300	20	141	0.47	1.235
chr3	15002952	15003243	292	24	117	0.401	2.052
chr3	15030453	15030598	146	14	79	0.541	1.483
chr3	15041856	15042090	235	26	129	0.549	1.489
chr3	15042917	15043148	232	24	133	0.573	1.263
chr3	15043281	15047985	4705	322	2299	0.489	1.149
chr3	15048277	15048428	152	11	62	0.408	1.769
chr3	15051913	15052466	554	39	280	0.505	1.13
chr3	15053272	15053494	223	16	105	0.471	1.304
chr3	15056021	15058620	2600	197	1286	0.495	1.239
chr3	15059456	15059707	252	15	103	0.409	1.475
chr3	15099880	15100207	328	24	131	0.399	1.844
chr3	15111099	15111358	260	19	123	0.473	1.307
chr3	15112386	15112503	118	8	53	0.449	1.345
chr3	15112655	15112920	266	15	117	0.44	1.176
chr3	15115445	15115874	430	30	201	0.467	1.437
chr3	15118966	15119087	122	12	60	0.492	1.634
chr3	15151456	15151874	419	28	214	0.511	1.043
chr3	15153675	15154092	418	29	209	0.5	1.119
chr3	15154592	15156059	1468	96	713	0.486	1.114
chr3	15156243	15156775	533	28	228	0.428	1.174
chr3	15156895	15156998	104	6	44	0.423	1.314
chr3	15161600	15161897	298	22	150	0.503	1.54
chr3	15177478	15178317	840	83	427	0.508	1.593
chr3	15178704	15179334	631	45	316	0.501	1.156
chr3	15184884	15184982	99	11	44	0.444	2.269
chr3	15201752	15202098	347	22	144	0.415	1.487
chr3	15213906	15214057	152	10	61	0.401	1.854
chr3	15233968	15234081	114	12	59	0.518	1.572
chr3	15234210	15234463	254	19	118	0.465	1.496
chr3	15239495	15239614	120	10	48	0.4	2.178
chr3	15256899	15261325	4427	318	2127	0.48	1.253
chr3	15274905	15279063	4159	256	1936	0.465	1.156
chr3	15279232	15280273	1042	65	477	0.458	1.323
chr3	15280633	15280780	148	14	62	0.419	2.165
chr3	15328869	15329232	364	18	142	0.39	1.424
chr3	15332527	15332657	131	9	61	0.466	1.27
chr3	15334420	15335098	679	41	279	0.411	1.434
chr3	15342136	15342241	106	8	39	0.368	2.509
chr3	15365783	15366046	264	22	131	0.496	1.363
chr3	15416355	15416617	263	15	114	0.433	1.271
chr3	15417126	15417359	234	17	116	0.496	1.235
chr3	15445089	15445307	219	13	88	0.402	1.521
chr3	15446738	15447133	396	19	157	0.396	1.277
chr3	15447357	15447521	165	13	81	0.491	1.332
chr3	15488770	15489059	290	20	123	0.424	1.538
chr3	15489267	15489386	120	15	64	0.533	1.758
chr3	15517868	15518127	260	28	167	0.642	1.152
chr3	15560358	15560513	156	16	72	0.462	1.926
chr3	15573368	15573645	278	18	106	0.381	1.787
chr3	15578390	15579021	632	44	288	0.456	1.344
chr3	15586591	15595186	8596	613	4224	0.491	1.183
chr3	15596190	15596335	146	15	83	0.568	1.294
chr3	15609488	15609857	370	42	223	0.603	1.351
chr3	15627907	15628079	173	14	91	0.526	1.181
chr3	15644518	15644797	280	25	127	0.454	2.07
chr3	15663874	15664016	143	19	74	0.517	2.218
chr3	15682073	15682192	120	10	59	0.492	1.504
chr3	15684596	15684763	168	8	64	0.381	1.318
chr3	15687689	15687786	98	8	46	0.469	1.686
chr3	15688177	15688288	112	11	51	0.455	1.895
chr3	15718646	15718938	293	19	134	0.457	1.247
chr3	15727997	15728225	229	23	125	0.546	1.848
chr3	15743234	15743641	408	26	153	0.375	1.815
chr3	15824245	15824400	156	16	79	0.506	1.6
chr3	15862565	15862796	232	23	123	0.53	1.415
chr3	15863309	15863407	99	9	49	0.495	1.597
chr3	15863681	15864227	547	35	277	0.506	1.009
chr3	15893060	15893278	219	13	104	0.475	1.236
chr3	15898678	15898884	207	15	103	0.498	1.391
chr3	15914443	15914599	157	14	73	0.465	1.77
chr3	15934609	15934811	203	15	100	0.493	1.322
chr3	15935236	15935329	94	7	40	0.426	1.714
chr3	15939337	15939496	160	11	70	0.438	1.667
chr3	15963489	15964022	534	53	265	0.496	1.617
chr3	15967412	15967549	138	9	62	0.449	1.298
chr3	15967905	15968013	109	9	56	0.514	1.266
chr3	16010808	16010897	90	11	52	0.578	1.484
chr3	16012490	16013005	516	41	260	0.504	1.279
chr3	16071203	16071370	168	10	66	0.393	1.566
chr3	16079327	16079537	211	14	102	0.483	1.215
chr3	16091952	16092712	761	57	363	0.477	1.335
chr3	16112112	16112284	173	16	79	0.457	2.149
chr3	16165872	16166099	228	20	96	0.421	2.227
chr3	16170225	16170471	247	14	105	0.425	1.274
chr3	16171503	16171690	188	13	86	0.457	1.325
chr3	16172624	16172858	235	20	115	0.489	1.435
chr3	16173702	16173979	278	21	132	0.475	1.34
chr3	16202592	16203006	415	35	211	0.508	1.379
chr3	16215087	16215245	159	16	81	0.509	1.57
chr3	16223343	16223456	114	14	67	0.588	1.52
chr3	16244918	16245188	271	27	126	0.465	1.86
chr3	16255658	16255806	149	13	75	0.503	1.39
chr3	16258640	16258888	249	16	112	0.45	1.27
chr3	16282820	16283895	1076	90	576	0.535	1.169
chr3	16285476	16285585	110	9	48	0.436	2
chr3	16285857	16285977	121	11	49	0.405	2.716
chr3	16312754	16313361	608	47	315	0.518	1.157
chr3	16344981	16345153	173	10	69	0.399	1.507
chr3	16353300	16353469	170	11	73	0.429	1.425
chr3	16364431	16365024	594	51	245	0.412	2.615
chr3	16379971	16380234	264	25	150	0.568	1.19
chr3	16401309	16401413	105	9	50	0.476	1.514
chr3	16408516	16408907	392	25	184	0.469	1.165
chr3	16413552	16413845	294	18	128	0.435	1.297
chr3	16452367	16452464	98	7	42	0.429	1.649
chr3	16467828	16467955	128	8	58	0.453	1.223
chr3	16477504	16477740	237	17	116	0.489	1.198
chr3	16478039	16478162	124	8	63	0.508	1
chr3	16486673	16486818	146	14	70	0.479	1.719
chr3	16508929	16509282	354	21	163	0.46	1.12
chr3	16512575	16512783	209	30	126	0.603	1.675
chr3	16548827	16549182	356	25	174	0.489	1.18
chr3	16550970	16551069	100	8	47	0.47	1.569
chr3	16562927	16563086	160	12	67	0.419	1.714
chr3	16568658	16568910	253	24	124	0.49	1.664
chr3	16574610	16574796	187	12	79	0.422	1.527
chr3	16579603	16579983	381	30	166	0.436	1.708
chr3	16580161	16580662	502	36	253	0.504	1.129
chr3	16624148	16624412	265	23	127	0.479	1.516
chr3	16647035	16647182	148	17	79	0.534	1.615
chr3	16650127	16650403	277	19	122	0.44	1.421
chr3	16654880	16655153	274	14	102	0.372	1.496
chr3	16658019	16658205	187	19	89	0.476	1.822
chr3	16663062	16663182	121	11	55	0.455	1.761
chr3	16683024	16683594	571	29	237	0.415	1.209
chr3	16697152	16697293	142	14	75	0.528	1.457
chr3	16722342	16722528	187	12	79	0.422	1.478
chr3	16726515	16727331	817	46	353	0.432	1.23
chr3	16728063	16729103	1041	69	518	0.498	1.175
chr3	16729413	16730079	667	40	313	0.469	1.096
chr3	16730714	16730860	147	16	85	0.578	1.317
chr3	16742865	16743000	136	12	68	0.5	1.653
chr3	16764540	16764730	191	11	71	0.372	1.683
chr3	16766831	16766993	163	8	68	0.417	1.144
chr3	16767631	16767761	131	10	62	0.473	1.654
chr3	16767928	16768040	113	10	50	0.442	1.811
chr3	16776452	16776570	119	10	56	0.471	1.526
chr3	16818591	16818895	305	30	146	0.479	1.72
chr3	16831533	16831647	115	13	60	0.522	1.678
chr3	16847110	16847208	99	9	47	0.475	1.614
chr3	16848130	16848235	106	11	56	0.528	1.505
chr3	16850992	16851495	504	32	222	0.44	1.316
chr3	16876629	16876804	176	16	87	0.494	1.488
chr3	16882131	16882468	338	24	163	0.482	1.221
chr3	16882754	16882956	203	18	100	0.493	1.476
chr3	16894480	16894608	129	11	63	0.488	1.494
chr3	16899599	16899834	236	19	113	0.479	1.406
chr3	16922760	16923024	265	19	109	0.411	1.702
chr3	16924623	16924751	129	10	62	0.481	1.378
chr3	16925182	16925258	77	8	33	0.429	2.444
chr3	16928712	16928810	99	9	48	0.485	1.872
chr3	16931553	16931965	413	29	193	0.467	1.305
chr3	16933874	16934226	353	20	169	0.479	1.051
chr3	16937696	16937805	110	9	51	0.464	2.004
chr3	16943690	16943910	221	16	106	0.48	1.266
chr3	16961984	16962181	198	14	92	0.465	1.311
chr3	16990097	16990202	106	9	46	0.434	1.935
chr3	17002976	17003369	394	32	184	0.467	1.496
chr3	17010051	17010434	384	31	177	0.461	1.551
chr3	17013795	17014130	336	29	159	0.473	1.564
chr3	17018741	17019214	474	34	218	0.46	1.359
chr3	17022151	17022418	268	18	121	0.451	1.329
chr3	17025284	17025435	152	10	68	0.447	1.316
chr3	17030816	17031243	428	28	178	0.416	1.643
chr3	17031507	17031646	140	10	55	0.393	1.882
chr3	17074577	17074690	114	8	64	0.561	0.95
chr3	17106521	17106770	250	18	108	0.432	1.545
chr3	17117345	17117538	194	18	73	0.376	2.633
chr3	17137663	17137840	178	16	83	0.466	1.726
chr3	17147706	17148786	1081	88	569	0.526	1.328
chr3	17157018	17157686	669	51	336	0.502	1.312
chr3	17190295	17190976	682	56	320	0.469	1.513
chr3	17193184	17193369	186	13	85	0.457	1.354
chr3	17194212	17194705	494	41	244	0.494	1.442
chr3	17214277	17214573	297	27	127	0.428	2.408
chr3	17239776	17240173	398	28	203	0.51	1.098
chr3	17240388	17240902	515	39	253	0.491	1.256
chr3	17244804	17245077	274	15	116	0.423	1.276
chr3	17273906	17274116	211	16	87	0.412	1.803
chr3	17280127	17280328	202	18	108	0.535	1.262
