chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chrI	4335473	4335616	144	13	69	0.479	1.576
chrI	4536006	4536178	173	19	97	0.561	1.515
chrI	4540795	4541008	214	17	93	0.435	2.088
chrI	4541341	4542126	786	61	339	0.431	1.972
chrI	4542251	4542493	243	19	107	0.44	1.832
chrI	4542826	4543452	627	49	277	0.442	1.859
chrI	4543583	4543793	211	14	88	0.417	1.833
chrI	4543944	4544209	266	19	118	0.444	1.836
chrI	4770482	4770637	156	14	78	0.5	1.44
chrI	4770884	4771138	255	19	135	0.529	1.077
chrI	4937850	4938020	171	19	94	0.55	1.495
chrI	4959765	4959872	108	8	59	0.546	1.016
chrI	5184666	5184768	103	8	48	0.466	1.609
chrI	5256557	5256632	76	9	44	0.579	1.413
chrI	6386102	6386438	337	34	153	0.454	2.012
chrI	6799447	6799680	234	25	129	0.551	1.41
chrI	6957645	6957745	101	8	50	0.495	1.347
chrI	7788255	7788701	447	48	182	0.407	2.674
chrI	7788851	7789080	230	28	106	0.461	2.322
chrI	8609513	8609735	223	25	107	0.48	2.102
chrI	8958634	8958734	101	10	54	0.535	1.457
chrI	8976464	8976570	107	11	60	0.561	1.314
chrI	10423120	10423682	563	47	247	0.439	1.735
chrI	10423805	10424018	214	20	102	0.477	1.646
chrI	10424148	10424697	550	46	246	0.447	1.673
chrI	10424851	10424992	142	10	64	0.451	1.388
chrI	10425483	10425677	195	15	90	0.462	1.444
chrI	10985039	10985216	178	17	82	0.461	1.801
chrI	11079161	11079358	198	30	105	0.53	2.155
chrI	11088401	11088638	238	23	120	0.504	1.531
chrI	11106463	11106604	142	9	75	0.528	0.917
chrI	11117944	11118120	177	10	68	0.384	1.532
chrI	11167393	11167566	174	13	76	0.437	1.584
chrI	11193761	11193869	109	13	56	0.514	1.828
chrI	11194452	11194590	139	11	66	0.475	1.416
chrI	11199813	11200087	275	19	114	0.415	1.641
chrI	11261680	11262402	723	149	468	0.647	2.161
chrI	11357263	11357615	353	19	139	0.394	1.392
chrI	11357769	11358000	232	14	95	0.409	1.467
chrI	11388639	11388809	171	17	77	0.45	2.002
chrI	11446335	11446494	160	18	99	0.619	1.178
chrI	11495967	11496080	114	13	63	0.553	1.494
chrI	11524093	11524354	262	18	110	0.42	1.56
chrI	11541451	11541568	118	9	59	0.5	1.229
chrI	11571122	11571803	682	50	279	0.409	1.754
chrI	11587183	11587474	292	24	152	0.521	1.25
chrI	11614617	11614686	70	7	34	0.486	1.937
chrI	11667731	11667858	128	25	102	0.797	1.58
chrI	11693209	11693284	76	6	40	0.526	1.166
chrI	11862392	11862529	138	8	63	0.457	1.115
chrI	11881472	11881724	253	18	115	0.455	1.401
chrI	11919592	11919703	112	9	59	0.527	1.175
chrI	11920278	11920511	234	21	122	0.521	1.326
chrI	11922834	11922866	33	4	16	0.485	2.2
chrI	11923023	11923200	178	16	78	0.438	1.892
chrI	11970431	11970567	137	12	63	0.46	1.661
chrI	11974943	11975128	186	15	89	0.478	1.411
chrI	11978425	11978562	138	10	68	0.493	1.211
chrI	12054490	12054582	93	10	47	0.505	1.685
chrI	12064068	12064176	109	10	56	0.514	1.406
chrI	12064815	12065101	287	26	131	0.456	1.739
chrI	12098974	12099073	100	10	47	0.47	1.812
chrI	12099201	12099487	287	23	125	0.436	1.699
chrI	12218347	12218525	179	20	103	0.575	1.449
chrI	12222696	12222798	103	15	61	0.592	1.683
chrI	12497397	12497496	100	8	47	0.47	1.449
chrI	12501578	12501720	143	15	73	0.51	1.618
chrI	12502222	12502327	106	9	45	0.425	1.893
chrI	12502978	12503078	101	16	66	0.653	1.535
chrI	12503879	12504065	187	16	92	0.492	1.458
chrI	12504425	12504535	111	11	54	0.486	1.675
chrI	12518825	12518940	116	12	57	0.491	1.714
chrI	12520163	12520285	123	11	59	0.48	1.566
chrI	12543441	12543590	150	14	84	0.56	1.201
chrI	12798167	12798239	73	5	30	0.411	1.629
chrI	12806165	12806285	121	9	60	0.496	1.211
chrI	12829904	12830037	134	14	68	0.507	1.624
chrI	12835700	12835805	106	11	60	0.566	1.319
chrI	12860159	12860273	115	11	54	0.47	1.738
chrI	12861362	12861535	174	12	83	0.477	1.295
chrI	12861653	12861950	298	22	128	0.43	1.602
chrI	12895169	12895600	432	41	239	0.553	1.295
chrI	12927852	12927944	93	9	38	0.409	2.325
chrI	12977085	12977239	155	18	85	0.548	1.555
chrI	12985894	12986288	395	27	163	0.413	1.606
chrI	12986991	12987166	176	17	93	0.528	1.385
chrI	13024355	13025087	733	64	332	0.453	1.725
chrI	13025218	13026494	1277	110	574	0.449	1.727
chrI	13026770	13026930	161	14	72	0.447	1.773
chrI	13173395	13173508	114	9	51	0.447	1.727
chrI	13490134	13490271	138	5	62	0.449	0.718
chrI	13490788	13490912	125	10	54	0.432	1.736
chrI	13495116	13495244	129	14	73	0.566	1.358
chrI	13566225	13566512	288	23	151	0.524	1.166
chrI	13669760	13669865	106	12	59	0.557	1.563
chrI	13797157	13797260	104	7	47	0.452	1.324
chrI	13810001	13810062	62	5	30	0.484	1.55
chrI	13831104	13831228	125	8	70	0.56	0.861
chrI	13854339	13854472	134	14	69	0.515	1.593
chrI	13969288	13969473	186	13	89	0.478	1.267
chrI	13971973	13972081	109	11	53	0.486	1.723
chrI	13972489	13972679	191	11	90	0.471	1.117
chrI	14108721	14108834	114	10	62	0.544	1.324
chrI	14121732	14121851	120	11	62	0.517	1.375
chrI	14171696	14171812	117	9	51	0.436	1.62
chrI	14308356	14308592	237	19	106	0.447	1.608
chrI	14308710	14309008	299	23	129	0.431	1.656
chrI	14311812	14312192	381	30	169	0.444	1.601
chrI	14394159	14394783	625	49	269	0.43	1.693
chrI	14460502	14462545	2044	158	794	0.388	2.049
chrI	14489490	14489965	476	49	221	0.464	1.911
chrI	14529197	14529359	163	18	100	0.613	1.174
chrI	14530245	14530407	163	9	71	0.436	1.166
chrI	14553317	14553663	347	26	142	0.409	1.79
chrI	14562255	14562512	258	29	119	0.461	2.132
chrI	14563248	14563376	129	12	61	0.473	1.675
chrI	14581837	14581997	161	16	88	0.547	1.419
chrI	14582170	14582337	168	18	97	0.577	1.309
chrI	14653500	14653601	102	9	45	0.441	1.821
chrI	14752043	14752157	115	8	55	0.478	1.227
chrI	14766051	14766164	114	7	51	0.447	1.231
chrI	14781221	14781563	343	21	141	0.411	1.476
chrI	14828913	14829023	111	8	48	0.432	1.566
chrI	14851527	14851712	186	17	81	0.435	2.04
chrI	15022579	15022827	249	25	110	0.442	2.075
chrI	15030819	15030933	115	9	52	0.452	1.531
chrIV	8401	8493	93	9	52	0.559	1.24
chrIV	36536	36661	126	14	73	0.579	1.33
chrIV	39399	39505	107	13	62	0.579	1.449
chrIV	186819	187039	221	21	97	0.439	1.983
chrIV	191943	192047	105	9	54	0.514	1.421
chrIV	207843	207954	112	9	48	0.429	1.762
chrIV	228042	228226	185	19	106	0.573	1.274
chrIV	516031	516272	242	24	123	0.508	1.536
chrIV	578402	578525	124	11	58	0.468	1.653
chrIV	578683	578796	114	12	58	0.509	1.634
chrIV	578926	579186	261	24	138	0.529	1.35
chrIV	580385	580624	240	30	133	0.554	1.709
chrIV	655914	656049	136	13	68	0.5	1.597
chrIV	658084	658257	174	16	99	0.569	1.156
chrIV	787679	787834	156	10	63	0.404	1.582
chrIV	792193	792344	152	20	83	0.546	1.825
chrIV	795958	796059	102	15	63	0.618	1.552
chrIV	801901	802053	153	15	72	0.471	1.889
chrIV	806660	806793	134	10	53	0.396	2.03
chrIV	849936	850159	224	34	119	0.531	2.164
chrIV	876979	877212	234	20	124	0.53	1.219
chrIV	879268	879376	109	11	47	0.431	3.028
chrIV	880484	880585	102	8	53	0.52	1.196
chrIV	972591	972795	205	20	109	0.532	1.38
chrIV	992628	992727	100	7	47	0.47	1.411
chrIV	1000208	1000379	172	20	89	0.517	1.755
chrIV	1012179	1012282	104	9	52	0.5	1.529
chrIV	1015496	1015597	102	9	51	0.5	1.481
chrIV	1019872	1020030	159	15	92	0.579	1.132
chrIV	1020633	1020767	135	9	71	0.526	0.964
chrIV	1057238	1057354	117	11	56	0.479	1.788
chrIV	1171882	1171982	101	8	48	0.475	1.443
chrIV	1194183	1194335	153	9	60	0.392	1.532
chrIV	1279765	1279933	169	14	72	0.426	1.826
chrIV	1280053	1280213	161	13	70	0.435	1.71
chrIV	1280361	1280843	483	36	207	0.429	1.625
chrIV	1281029	1281452	424	32	183	0.432	1.621
chrIV	1281796	1282000	205	13	84	0.41	1.511
chrIV	1323379	1323476	98	5	41	0.418	1.172
chrIV	1352004	1352210	207	18	91	0.44	1.81
chrIV	1370332	1370700	369	30	151	0.409	1.944
chrIV	1414130	1414286	157	16	76	0.484	1.759
chrIV	1416241	1416386	146	8	63	0.432	1.202
chrIV	1566838	1566981	144	14	66	0.458	1.858
chrIV	1593664	1593852	189	12	90	0.476	1.14
chrIV	1595555	1595782	228	24	131	0.575	1.281
chrIV	1713004	1713129	126	17	72	0.571	1.653
chrIV	1739505	1739686	182	18	100	0.549	1.39
chrIV	1746519	1746658	140	12	67	0.479	1.514
chrIV	1759384	1759485	102	10	55	0.539	1.349
chrIV	1848471	1848669	199	18	89	0.447	2.097
chrIV	1860005	1860218	214	19	92	0.43	1.922
chrIV	1931334	1931759	426	47	194	0.455	2.143
chrIV	1931924	1932109	186	22	91	0.489	1.983
chrIV	1932238	1932329	92	12	47	0.511	2.007
chrIV	1932789	1933407	619	69	292	0.472	2.017
chrIV	1938625	1938774	150	13	70	0.467	1.613
chrIV	1938919	1939162	244	19	113	0.463	1.478
chrIV	1940466	1940700	235	14	115	0.489	0.999
chrIV	1945955	1946124	170	17	85	0.5	1.611
chrIV	1949912	1950206	295	16	117	0.397	1.85
chrIV	1950352	1951708	1357	63	534	0.394	1.611
chrIV	1951836	1952416	581	30	227	0.391	1.969
chrIV	1961053	1961312	260	22	115	0.442	1.76
chrIV	1963719	1963880	162	18	81	0.5	1.78
chrIV	1964417	1964620	204	22	105	0.515	1.632
chrIV	1966148	1966254	107	7	55	0.514	1.049
chrIV	1976367	1976712	346	24	147	0.425	1.537
chrIV	1976838	1977117	280	21	113	0.404	1.846
chrIV	1980723	1980852	130	9	58	0.446	1.398
chrIV	1986550	1986718	169	12	80	0.473	1.275
chrIV	1994398	1994479	82	7	41	0.5	1.367
chrIV	1996519	1996630	112	13	58	0.518	1.733
chrIV	1998223	1998325	103	6	46	0.447	1.177
chrIV	2000946	2001282	337	25	149	0.442	1.555
chrIV	2003975	2004106	132	13	66	0.5	1.576
chrIV	2139085	2139216	132	10	63	0.477	1.331
chrIV	2139343	2139953	611	52	277	0.453	1.657
chrIV	2231486	2231556	71	11	42	0.592	1.775
chrIV	2233625	2233760	136	9	63	0.463	1.234
chrIV	2250761	2250925	165	13	73	0.442	1.61
chrIV	2266447	2266720	274	26	112	0.409	2.283
chrIV	2268934	2269088	155	15	72	0.465	1.816
chrIV	2273264	2273356	93	7	47	0.505	1.179
chrIV	2342672	2342793	122	10	62	0.508	1.27
chrIV	2385539	2385642	104	15	55	0.529	2.12
chrIV	2388436	2388544	109	14	70	0.642	1.246
chrIV	2389071	2389200	130	13	78	0.6	1.16
chrIV	2390882	2391070	189	23	97	0.513	1.893
chrIV	2391459	2391585	127	19	68	0.535	2.134
chrIV	2393127	2393330	204	21	123	0.603	1.133
chrIV	2395185	2395358	174	18	86	0.494	1.695
chrIV	2399924	2400086	163	13	76	0.466	1.472
chrIV	2512187	2512301	115	12	57	0.496	1.7
chrIV	2516740	2517062	323	25	133	0.412	1.917
chrIV	2517184	2517473	290	22	120	0.414	1.874
chrIV	2517627	2517745	119	12	54	0.454	2.061
chrIV	2527904	2527995	92	6	42	0.457	1.299
chrIV	2528386	2528521	136	10	56	0.412	1.737
chrIV	2552034	2552159	126	15	78	0.619	1.256
chrIV	2605623	2605737	115	16	59	0.513	2.13
chrIV	2605954	2606057	104	11	46	0.442	2.167
chrIV	2650608	2651063	456	37	205	0.45	1.617
chrIV	2651894	2652094	201	22	98	0.488	1.842
chrIV	2672828	2672926	99	10	46	0.465	1.871
chrIV	2673185	2673258	74	5	30	0.405	1.652
chrIV	2673464	2673556	93	5	41	0.441	1.123
chrIV	2673951	2674091	141	12	69	0.489	1.429
chrIV	2676816	2676909	94	10	54	0.574	1.356
chrIV	2684864	2684991	128	12	60	0.469	1.724
chrIV	2750309	2750412	104	14	58	0.558	1.74
chrIV	2885885	2886253	369	31	155	0.42	1.905
chrIV	2886405	2886512	108	10	45	0.417	2.134
chrIV	2891153	2891261	109	13	55	0.505	1.925
chrIV	2908287	2908431	145	9	73	0.503	0.989
chrIV	2975279	2975647	369	29	156	0.423	1.761
chrIV	2975766	2976048	283	23	117	0.413	1.919
chrIV	3004924	3005175	252	22	110	0.437	1.883
chrIV	3005300	3005458	159	15	70	0.44	2.006
chrIV	3026528	3026638	111	15	58	0.523	2.04
chrIV	3041712	3041916	205	18	100	0.488	1.478
chrIV	3042527	3042734	208	16	98	0.471	1.387
chrIV	3050480	3050602	123	9	63	0.512	1.324
chrIV	3054996	3055101	106	8	53	0.5	1.346
chrIV	3063065	3063356	292	35	178	0.61	1.307
chrIV	3126325	3126450	126	15	63	0.5	1.917
chrIV	3149373	3150736	1364	93	562	0.412	1.62
chrIV	3205121	3205226	106	16	59	0.557	1.949
chrIV	3218351	3218449	99	11	57	0.576	1.361
chrIV	3222956	3223073	118	10	51	0.432	1.815
chrIV	3223334	3223441	108	6	44	0.407	1.364
chrIV	3225656	3225793	138	12	66	0.478	1.522
chrIV	3240225	3240413	189	13	91	0.481	1.187
chrIV	3287231	3287353	123	14	61	0.496	1.892
chrIV	3292730	3292833	104	13	54	0.519	1.865
chrIV	3310055	3310698	644	51	273	0.424	1.78
chrIV	3311410	3311537	128	19	80	0.625	1.67
chrIV	3312452	3312594	143	12	65	0.455	1.673
chrIV	3325813	3326287	475	39	213	0.448	1.639
chrIV	3380319	3380461	143	17	75	0.524	1.767
chrIV	3587887	3588001	115	12	61	0.53	1.503
chrIV	3594326	3594545	220	23	116	0.527	1.541
chrIV	3597306	3597395	90	12	54	0.6	1.484
chrIV	3690694	3690802	109	14	62	0.569	1.615
chrIV	3694208	3694361	154	12	86	0.558	1.019
chrIV	3717471	3717610	140	22	77	0.55	2.081
chrIV	3719046	3719202	157	12	74	0.471	1.803
chrIV	3808922	3809166	245	20	124	0.506	1.278
chrIV	4039488	4039591	104	11	51	0.49	1.845
chrIV	4040796	4040912	117	11	50	0.427	2.145
chrIV	4041170	4041358	189	25	102	0.54	1.823
chrIV	4042992	4043094	103	11	57	0.553	1.406
chrIV	4047239	4047410	172	12	89	0.517	1.042
chrIV	4048385	4048526	142	14	81	0.57	1.212
chrIV	4084568	4084751	184	14	77	0.418	1.789
chrIV	4166787	4167377	591	138	386	0.653	2.304
chrIV	4172535	4172619	85	6	45	0.529	1.049
chrIV	4179315	4179394	80	10	44	0.55	1.684
chrIV	4252962	4253151	190	18	97	0.511	1.455
chrIV	4254130	4254402	273	28	141	0.516	1.573
chrIV	4254546	4254697	152	18	83	0.546	1.594
chrIV	4255431	4255634	204	27	120	0.588	1.768
chrIV	4313087	4313401	315	34	181	0.575	1.463
chrIV	4314128	4314305	178	17	102	0.573	1.165
chrIV	4314535	4314703	169	19	97	0.574	1.383
chrIV	4315039	4315229	191	22	102	0.534	1.647
chrIV	4319216	4319328	113	13	55	0.487	1.996
chrIV	4360241	4360345	105	15	60	0.571	1.758
chrIV	4392487	4392602	116	12	58	0.5	1.706
chrIV	4408935	4409041	107	12	67	0.626	1.176
chrIV	4412032	4412220	189	22	113	0.598	1.333
chrIV	4447787	4447871	85	12	47	0.553	1.954
chrIV	4452500	4452812	313	20	129	0.412	1.516
chrIV	4507323	4508097	775	64	331	0.427	1.829
chrIV	4510271	4510495	225	16	99	0.44	1.481
chrIV	4658848	4658945	98	13	65	0.663	1.213
chrIV	4701298	4701405	108	9	58	0.537	1.207
chrIV	4701557	4701839	283	22	147	0.519	1.153
chrIV	4760031	4760198	168	16	84	0.5	1.527
chrIV	5485461	5485631	171	16	96	0.561	1.206
chrIV	5486975	5487082	108	9	60	0.556	1.091
chrIV	5487228	5487353	126	13	66	0.524	1.517
chrIV	5488122	5488386	265	22	134	0.506	1.313
chrIV	5684199	5684305	107	10	53	0.495	1.748
chrIV	6320543	6320683	141	21	89	0.631	1.497
chrIV	6349691	6349852	162	10	74	0.457	1.205
chrIV	6421647	6421870	224	23	117	0.522	1.508
chrIV	8631378	8631472	95	11	48	0.505	1.843
chrIV	11110703	11110816	114	10	65	0.57	1.159
chrIV	11609967	11610159	193	28	117	0.606	2.07
chrIV	11615768	11615929	162	18	74	0.457	2.136
chrIV	11616642	11616896	255	33	151	0.592	2.073
chrIV	12144245	12144406	162	19	82	0.506	1.832
chrIV	12296511	12296727	217	14	91	0.419	1.587
chrIV	12447238	12447319	82	5	36	0.439	1.265
chrIV	12490936	12491048	113	13	58	0.513	1.749
chrIV	12569352	12569429	78	6	38	0.487	1.44
chrIV	12603108	12603504	397	29	167	0.421	1.678
chrIV	12603633	12603801	169	15	73	0.432	1.932
chrIV	12643231	12643383	153	10	66	0.431	1.547
chrIV	12678327	12678468	142	13	59	0.415	2.127
chrIV	12678977	12679213	237	15	94	0.397	1.61
chrIV	12681165	12681226	62	8	30	0.484	2.244
chrIV	12726852	12726985	134	12	63	0.47	1.621
chrIV	12727131	12727309	179	17	86	0.48	1.647
chrIV	12730668	12730881	214	18	94	0.439	2.006
chrIV	12731004	12731840	837	69	368	0.44	1.949
chrIV	12731965	12732256	292	27	131	0.449	2.109
chrIV	12732381	12732654	274	26	123	0.449	2.119
chrIV	12830991	12831130	140	8	58	0.414	1.346
chrIV	12856490	12856642	153	17	75	0.49	1.89
chrIV	13269189	13269308	120	12	57	0.475	1.778
chrIV	13279506	13279659	154	7	64	0.416	1.123
chrIV	13284102	13284253	152	13	67	0.441	1.81
chrIV	13305011	13305111	101	8	47	0.465	1.469
chrIV	13357078	13357186	109	8	46	0.422	1.769
chrIV	13376294	13376638	345	32	147	0.426	2.048
chrIV	13397121	13397593	473	40	216	0.457	1.639
chrIV	13398166	13398399	234	17	102	0.436	1.544
chrIV	13421637	13421998	362	22	145	0.401	1.519
chrIV	13422111	13422277	167	11	66	0.395	1.693
chrIV	13428351	13428441	91	8	45	0.495	1.439
chrIV	13450163	13450385	223	12	93	0.417	1.245
chrIV	13453386	13453502	117	8	58	0.496	1.163
chrIV	13476536	13476673	138	13	69	0.5	1.51
chrIV	13481173	13481422	250	22	114	0.456	1.698
chrIV	13481551	13481709	159	15	73	0.459	1.793
chrIV	13511169	13511298	130	14	69	0.531	1.556
chrIV	13511888	13512080	193	18	111	0.575	1.128
chrIV	13523621	13524119	499	37	209	0.419	1.697
chrIV	13532367	13532492	126	8	57	0.452	1.26
chrIV	13686472	13686735	264	19	122	0.462	1.361
chrIV	13686867	13686969	103	12	60	0.583	1.387
chrIV	13884628	13884832	205	22	129	0.629	1.087
chrIV	14063271	14063375	105	11	57	0.543	1.444
chrIV	14064017	14064376	360	35	188	0.522	1.434
chrIV	14081482	14081680	199	14	86	0.432	1.593
chrIV	14082008	14082222	215	16	98	0.456	1.442
chrIV	14108487	14108722	236	21	122	0.517	1.335
chrIV	14208191	14208942	752	86	432	0.574	1.389
chrIV	14209055	14209168	114	14	64	0.561	1.565
chrIV	14955728	14956002	275	19	116	0.422	1.554
chrIV	15010834	15010922	89	8	44	0.494	1.471
chrIV	15012546	15012718	173	19	101	0.584	1.318
chrIV	15026994	15027152	159	17	85	0.535	1.498
chrIV	15029916	15030127	212	13	91	0.429	1.392
chrIV	15447090	15447305	216	17	102	0.472	1.412
chrIV	15459484	15459605	122	11	56	0.459	1.732
chrIV	15473184	15473328	145	14	83	0.572	1.18
chrIV	15514032	15514186	155	10	81	0.523	0.957
chrIV	15785003	15785184	182	16	91	0.5	1.446
chrIV	16493320	16493448	129	10	66	0.512	1.189
chrIV	16648677	16648961	285	28	156	0.547	1.312
chrIV	16649577	16649744	168	17	100	0.595	1.144
chrIV	16650355	16650719	365	41	209	0.573	1.549
chrIV	16850421	16850687	267	32	142	0.532	1.698
chrIV	16856107	16856266	160	12	81	0.506	1.273
chrIV	16858819	16859088	270	17	123	0.456	1.227
chrIV	16860688	16861011	324	33	180	0.556	1.321
chrIV	16863238	16863371	134	15	76	0.567	1.396
chrIV	16864877	16865003	127	14	71	0.559	1.497
chrIV	16866193	16866334	142	14	80	0.563	1.416
chrIV	16866630	16866729	100	16	61	0.61	1.743
chrIV	16933891	16934078	188	26	109	0.58	1.657
chrIV	16934392	16934525	134	12	75	0.56	1.567
chrIV	16935575	16935694	120	9	57	0.475	1.35
chrIV	16935865	16936013	149	15	85	0.57	1.267
chrIV	16936188	16936417	230	25	144	0.626	1.212
chrIV	16937983	16938072	90	12	45	0.5	2.186
chrIV	16947286	16947520	235	13	112	0.477	0.985
chrIV	16950557	16950713	157	13	81	0.516	1.268
chrIV	16955032	16955230	199	13	91	0.457	1.307
chrIV	16957011	16957117	107	11	54	0.505	1.651
chrIV	16958119	16958255	137	13	71	0.518	1.549
chrIV	16960674	16960889	216	17	120	0.556	1.023
chrIV	17004810	17004898	89	9	55	0.618	1.122
chrIV	17085348	17085559	212	17	100	0.472	1.456
chrIV	17098212	17098334	123	9	49	0.398	1.851
chrIV	17100529	17100652	124	7	58	0.468	1.096
chrIV	17108387	17108526	140	12	65	0.464	1.6
chrIV	17110082	17110249	168	26	94	0.56	1.985
chrIV	17115873	17115982	110	9	61	0.555	1.1
chrIV	17116442	17116534	93	14	50	0.538	2.097
chrIV	17136326	17136446	121	14	74	0.612	1.237
chrV	100881	101025	145	11	61	0.421	1.726
chrV	105088	105229	142	11	70	0.493	1.276
chrV	114562	114751	190	18	98	0.516	1.425
chrV	122109	122304	196	27	110	0.561	1.787
chrV	178590	178721	132	15	67	0.508	1.784
chrV	189337	189680	344	24	171	0.497	1.191
chrV	189909	190039	131	13	71	0.542	1.456
chrV	191199	191382	184	15	88	0.478	1.444
chrV	193049	193309	261	21	139	0.533	1.138
chrV	193424	193536	113	11	67	0.593	1.12
chrV	194432	194543	112	15	68	0.607	1.5
chrV	196811	197073	263	25	139	0.529	1.377
chrV	297855	297974	120	13	68	0.567	1.354
chrV	302288	302457	170	17	79	0.465	1.855
chrV	303094	303216	123	11	75	0.61	1.044
chrV	303345	303633	289	29	159	0.55	1.33
chrV	305956	306108	153	18	79	0.516	1.851
chrV	351859	352032	174	15	82	0.471	1.561
chrV	354595	354897	303	28	166	0.548	1.258
chrV	356943	357056	114	11	76	0.667	0.869
chrV	358351	358576	226	24	136	0.602	1.182
chrV	689348	689472	125	12	69	0.552	1.263
chrV	773745	773921	177	15	98	0.554	1.106
chrV	774239	774470	232	23	134	0.578	1.195
chrV	776169	776334	166	12	71	0.428	1.606
chrV	905537	905669	133	10	64	0.481	1.556
chrV	910416	910568	153	13	75	0.49	1.427
chrV	914634	914764	131	15	72	0.55	1.521
chrV	945493	945600	108	10	50	0.463	1.728
chrV	948177	948289	113	9	54	0.478	1.529
chrV	951591	951695	105	10	54	0.514	1.875
chrV	954480	954624	145	14	63	0.434	2.051
chrV	956447	956575	129	14	55	0.426	2.395
chrV	966015	966219	205	13	97	0.473	1.2
chrV	967798	967905	108	10	48	0.444	1.929
chrV	968094	968181	88	6	42	0.477	1.222
chrV	994127	995004	878	63	361	0.411	1.716
chrV	1001047	1001280	234	27	144	0.615	1.223
chrV	1002000	1002445	446	39	186	0.417	2.012
chrV	1008690	1008846	157	23	85	0.541	2.013
chrV	1009039	1009167	129	14	77	0.597	1.22
chrV	1010147	1010286	140	13	60	0.429	2.043
chrV	1016287	1016427	141	13	72	0.511	1.424
chrV	1016558	1016650	93	7	46	0.495	1.269
chrV	1020434	1020574	141	16	73	0.518	1.749
chrV	1152975	1153242	268	25	126	0.47	1.741
chrV	1153925	1154093	169	10	92	0.544	0.799
chrV	1188219	1188526	308	27	149	0.484	1.502
chrV	1193031	1194129	1099	68	449	0.409	1.483
chrV	1196400	1196673	274	20	129	0.471	1.327
chrV	1199443	1199660	218	38	154	0.706	1.417
chrV	1207974	1208065	92	7	45	0.489	1.273
chrV	1210188	1210431	244	19	114	0.467	1.456
chrV	1212402	1212514	113	11	56	0.496	1.587
chrV	1214928	1215166	239	16	102	0.427	1.475
chrV	1215336	1215752	417	25	170	0.408	1.448
chrV	1215871	1216045	175	11	73	0.417	1.452
chrV	1216484	1216631	148	9	61	0.412	1.435
chrV	1216766	1216924	159	10	69	0.434	1.338
chrV	1217094	1217217	124	7	53	0.427	1.247
chrV	1217363	1217615	253	16	103	0.407	1.528
chrV	1218094	1218400	307	21	129	0.42	1.552
chrV	1218694	1218847	154	11	64	0.416	1.833
chrV	1260645	1260746	102	15	55	0.539	2.04
chrV	1370085	1370243	159	9	64	0.403	1.403
chrV	1374804	1375089	286	28	156	0.545	1.324
chrV	1376463	1376621	159	20	94	0.591	1.456
chrV	1377791	1377973	183	15	101	0.552	1.135
chrV	1379475	1379723	249	21	128	0.514	1.323
chrV	1380065	1380206	142	18	87	0.613	1.36
chrV	1382166	1382399	234	23	122	0.521	1.456
chrV	1386415	1386525	111	13	53	0.477	2.073
chrV	1387256	1387339	84	9	37	0.44	2.211
chrV	1469065	1469247	183	12	80	0.437	1.404
chrV	1469810	1469962	153	15	79	0.516	1.5
chrV	1496559	1496646	88	8	42	0.477	1.611
chrV	1712322	1712786	465	41	188	0.404	2.231
chrV	1713335	1713943	609	55	242	0.397	2.359
chrV	1763425	1763522	98	16	56	0.571	2.01
chrV	1764056	1764162	107	8	57	0.533	1.081
chrV	1768038	1768191	154	11	66	0.429	1.556
chrV	1768966	1769069	104	11	54	0.519	1.682
chrV	1774075	1774193	119	17	64	0.538	2.007
chrV	1814633	1814730	98	12	47	0.48	2.253
chrV	1823919	1824031	113	10	52	0.46	1.694
chrV	1868225	1868353	129	8	61	0.473	1.112
chrV	1869104	1869247	144	12	82	0.569	1.029
chrV	1873560	1873911	352	37	185	0.526	1.523
chrV	1878027	1878209	183	21	113	0.617	1.205
chrV	1886142	1886370	229	17	101	0.441	1.53
chrV	2055267	2055377	111	13	56	0.505	1.862
chrV	2059443	2059583	141	12	78	0.553	1.113
chrV	2073130	2073254	125	11	63	0.504	1.395
chrV	2088303	2088516	214	23	109	0.509	1.681
chrV	2088672	2088784	113	8	52	0.46	1.442
chrV	2092322	2092449	128	15	65	0.508	1.839
chrV	2130547	2130849	303	21	128	0.422	1.572
chrV	2372948	2373051	104	15	56	0.538	2.013
chrV	2373313	2373506	194	14	86	0.443	1.472
chrV	2387060	2387241	182	14	86	0.473	1.381
chrV	2415111	2415308	198	15	88	0.444	1.535
chrV	2419699	2420175	477	40	242	0.507	1.321
chrV	2420473	2420688	216	21	111	0.514	1.493
chrV	2424424	2424533	110	8	54	0.491	1.294
chrV	2469233	2469350	118	10	52	0.441	1.769
chrV	2481254	2481467	214	15	93	0.435	1.486
chrV	2527968	2528081	114	14	60	0.526	1.791
chrV	2528785	2529017	233	21	115	0.494	1.483
chrV	2532693	2532827	135	10	69	0.511	1.227
chrV	2602166	2602308	143	20	80	0.559	1.862
chrV	2610786	2611263	478	33	216	0.452	1.396
chrV	2611641	2612078	438	30	192	0.438	1.428
chrV	2612262	2612366	105	10	53	0.505	1.496
chrV	2634707	2634818	112	20	72	0.643	1.762
chrV	2639041	2639233	193	20	99	0.513	1.583
chrV	2639764	2639932	169	14	90	0.533	1.178
chrV	2640310	2640432	123	10	57	0.463	1.553
chrV	2641134	2641322	189	20	91	0.481	1.844
chrV	2644174	2644432	259	19	109	0.421	1.657
chrV	2644567	2644818	252	25	134	0.532	1.415
