chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr3	9569042	9569469	428	45	302	0.706	0.877
chr3	9570250	9570590	341	57	281	0.824	1
chr3	9576271	9577010	740	50	510	0.689	0.57
chr3	9586195	9586832	638	41	416	0.652	0.607
chr3	9608171	9608872	702	49	480	0.684	0.599
chr3	9617411	9617696	286	39	216	0.755	0.958
chr3	9666042	9666337	296	33	213	0.72	0.905
chr3	9720500	9721583	1084	87	750	0.692	0.671
chr3	9721716	9722130	415	21	273	0.658	0.577
chr3	9747762	9749231	1470	127	1001	0.681	0.75
chr3	9755834	9756179	346	15	199	0.575	0.527
chr3	9766144	9767072	929	66	591	0.636	0.718
chr3	9786552	9786896	345	30	237	0.687	0.747
chr3	9809055	9809986	932	81	623	0.668	0.806
chr3	9826567	9827377	811	82	579	0.714	0.794
chr3	9860115	9860817	703	54	457	0.65	0.732
chr3	9879368	9879714	347	31	256	0.738	0.657
chr3	9907217	9907767	551	57	388	0.704	0.835
chr3	9931901	9932638	738	95	545	0.738	0.945
chr3	9949449	9950723	1275	128	894	0.701	0.817
chr3	9956627	9957226	600	49	406	0.677	0.714
chr3	9962961	9964620	1660	164	1180	0.711	0.783
chr3	9968818	9969119	302	36	222	0.735	0.93
chr3	10002891	10003584	694	38	381	0.549	0.727
chr3	10003970	10004248	279	21	163	0.584	0.894
chr3	10027588	10028024	437	45	318	0.728	0.778
chr3	10042630	10043475	846	63	507	0.599	0.83
chr3	10086336	10087256	921	70	655	0.711	0.601
chr3	10124803	10125033	231	20	164	0.71	0.692
chr3	10132130	10132415	286	31	187	0.654	1.027
chr3	10132527	10132939	413	19	246	0.596	0.531
chr3	10158336	10158942	607	89	438	0.722	1.128
chr3	10181473	10182008	536	61	396	0.739	0.834
chr3	10251079	10251603	525	36	332	0.632	0.687
chr3	10264880	10266112	1233	103	822	0.667	0.757
chr3	10337408	10337911	504	47	331	0.657	0.865
chr3	10345254	10345807	554	33	314	0.567	0.78
chr3	10352919	10353058	140	9	77	0.55	0.854
chr3	10522208	10522410	203	21	154	0.759	0.74
chr3	10645729	10645960	232	14	137	0.591	0.692
chr3	10724304	10724929	626	91	503	0.804	0.945
chr3	10755368	10755773	406	23	248	0.611	0.607
chr3	10832688	10833519	832	100	615	0.739	0.883
chr3	11009247	11010385	1139	118	806	0.708	0.828
chr3	11033881	11034047	167	13	107	0.641	0.759
chr3	11053828	11054354	527	29	291	0.552	0.726
chr3	11054572	11054837	266	11	143	0.538	0.597
chr3	11077584	11078389	806	59	557	0.691	0.613
chr3	11110707	11110940	234	21	170	0.726	0.696
chr3	11170933	11171613	681	89	523	0.768	0.886
chr3	11288936	11289360	425	37	279	0.656	0.81
chr3	11503910	11505097	1188	108	879	0.74	0.665
chr3	11508692	11508798	107	6	63	0.589	0.686
chr3	11527440	11527544	105	7	60	0.571	0.84
chr3	11567670	11567747	78	6	52	0.667	0.709
chr3	11575107	11575283	177	12	111	0.627	0.69
chr3	11575407	11575902	496	26	293	0.591	0.602
chr3	11581455	11581747	293	14	171	0.584	0.57
chr3	11582697	11582814	118	6	57	0.483	1.009
chr3	11583023	11583772	750	37	432	0.576	0.596
chr3	11584080	11584175	96	6	50	0.521	0.923
chr3	11585162	11585371	210	19	146	0.695	0.758
chr3	11618368	11618502	135	6	87	0.644	0.433
chr3	11626532	11626928	397	18	220	0.554	0.605
chr3	11659040	11659883	844	58	493	0.584	0.808
chr3	11660211	11660464	254	21	148	0.583	0.979
chr3	11697186	11697419	234	11	136	0.581	0.557
chr3	11721169	11721801	633	36	326	0.515	0.868
chr3	11735572	11737194	1623	199	1205	0.742	0.904
chr3	11862656	11863539	884	68	537	0.607	0.838
chr3	11914840	11915137	298	13	154	0.517	0.653
chr3	11918514	11918930	417	25	252	0.604	0.739
chr3	12020303	12021593	1291	143	897	0.695	0.921
chr3	12175269	12175482	214	16	152	0.71	0.594
chr3	12304036	12305328	1293	158	995	0.77	0.83
chr3	12500702	12501488	787	70	499	0.634	0.896
chr3	12556703	12556832	130	10	81	0.623	0.794
chr3	12570453	12570938	486	25	276	0.568	0.64
chr3	12573316	12573983	668	75	475	0.711	0.908
chr3	12679632	12679728	97	9	60	0.619	0.998
chr3	12679879	12681047	1169	103	762	0.652	0.837
chr3	12785278	12785785	508	43	378	0.744	0.617
chr3	12813028	12813631	604	50	430	0.712	0.705
chr3	12826569	12826914	346	34	252	0.728	0.741
chr3	12831727	12831820	94	9	59	0.628	0.995
chr3	12833295	12833515	221	14	146	0.661	0.597
chr3	12857598	12858121	524	35	321	0.613	0.712
chr3	12866145	12866895	751	58	513	0.683	0.664
chr3	12884785	12885728	944	52	587	0.622	0.572
chr3	12892429	12892945	517	41	371	0.718	0.616
chr3	12899266	12899695	430	38	319	0.742	0.643
chr3	12915279	12916357	1079	54	629	0.583	0.592
chr3	12924433	12924957	525	34	311	0.592	0.738
chr3	12952029	12953168	1140	81	738	0.647	0.681
chr3	12969821	12969932	112	7	80	0.714	0.495
chr3	12983768	12984570	803	98	620	0.772	0.82
chr3	13009921	13011682	1762	201	1291	0.733	0.85
chr3	13057751	13058479	729	30	418	0.573	0.503
chr3	13089628	13090526	899	88	616	0.685	0.837
chr3	13152788	13153073	286	9	133	0.465	0.582
chr3	13197236	13197425	190	12	101	0.532	0.934
chr3	13220711	13221200	490	43	324	0.661	0.804
chr3	13298502	13299888	1387	193	1071	0.772	0.936
chr3	13435971	13437573	1603	170	1156	0.721	0.829
chr3	13462805	13462987	183	9	100	0.546	0.676
chr3	13463719	13464060	342	22	243	0.711	0.512
chr3	13468280	13468593	314	19	174	0.554	0.809
chr3	13495982	13497263	1282	124	918	0.716	0.759
chr3	13565471	13566009	539	91	438	0.813	1.024
chr3	13569946	13570036	91	7	62	0.681	0.71
chr3	13586960	13587352	393	31	268	0.682	0.679
chr3	13639198	13639792	595	23	344	0.578	0.463
chr3	13654080	13654658	579	32	355	0.613	0.589
chr3	13656787	13657016	230	10	125	0.543	0.595
chr3	13667085	13667352	268	32	194	0.724	0.976
chr3	13671658	13672083	426	57	340	0.798	0.85
chr3	13809727	13809922	196	13	129	0.658	0.619
chr3	13835451	13835815	365	28	226	0.619	0.801
chr3	13871070	13871265	196	15	127	0.648	0.73
chr3	13894454	13894893	440	37	300	0.682	0.726
chr3	13895007	13897504	2498	208	1720	0.689	0.703
chr3	13911355	13912560	1206	102	757	0.628	0.879
chr3	13949170	13949852	683	70	452	0.662	0.94
chr3	14053731	14053807	77	9	57	0.74	0.86
chr3	14140781	14142001	1221	116	816	0.668	0.863
chr3	14194756	14195409	654	72	433	0.662	1.009
chr3	14309762	14310007	246	24	186	0.756	0.683
chr3	14310993	14311132	140	9	74	0.529	0.945
chr3	14314298	14314622	325	32	242	0.745	0.713
chr3	14322305	14322639	335	18	186	0.555	0.718
chr3	14418658	14419582	925	98	648	0.701	0.864
chr3	14590431	14591211	781	52	468	0.599	0.742
chr3	14618772	14619809	1038	135	819	0.789	0.837
chr3	14667913	14668608	696	46	386	0.555	0.889
chr3	14826687	14828099	1413	157	993	0.703	0.907
chr3	14836998	14837986	989	44	564	0.57	0.55
chr3	14963617	14965408	1792	211	1256	0.701	0.959
chr3	15077871	15078945	1075	85	778	0.724	0.604
chr3	15081007	15081946	940	84	611	0.65	0.846
chr3	15115040	15115922	883	76	530	0.6	1
chr3	15135093	15135369	277	20	173	0.625	0.751
chr3	15179144	15180526	1383	102	1009	0.73	0.554
chr3	15203279	15203556	278	21	165	0.594	0.863
chr3	15222501	15223371	871	107	640	0.735	0.91
chr3	15286175	15286267	93	8	60	0.645	0.874
chr3	15320279	15320762	484	17	259	0.535	0.491
chr3	15348147	15349562	1416	131	938	0.662	0.859
chr3	15413823	15413978	156	10	93	0.596	0.722
chr3	15443440	15444548	1109	73	660	0.595	0.748
chr3	15609096	15609534	439	32	204	0.465	1.357
chr3	15617681	15618671	991	77	577	0.582	0.917
chr3	15758419	15759302	884	58	606	0.686	0.559
chr3	15875502	15877317	1816	186	1276	0.703	0.83
chr3	15894509	15895193	685	34	397	0.58	0.591
chr3	16280880	16281991	1112	81	669	0.602	0.808
chr3	16442611	16442732	122	9	68	0.557	1.021
chr3	16529185	16530401	1217	115	832	0.684	0.826
chr3	16620736	16620840	105	7	56	0.533	0.939
chr3	16620976	16622109	1134	96	786	0.693	0.707
chr3	16899681	16900024	344	14	203	0.59	0.494
chr3	16900421	16901296	876	99	645	0.736	0.839
chr3	16901457	16901841	385	55	297	0.771	0.972
chr3	16996757	16997598	842	60	562	0.667	0.641
chr3	17721023	17722430	1408	117	1084	0.77	0.561
chr3	17758479	17759389	911	91	625	0.686	0.849
chr3	17834831	17835006	176	12	125	0.71	0.547
chr3	17877538	17877838	301	25	177	0.588	0.972
chr3	18347462	18347714	253	13	142	0.561	0.656
chr3	18366033	18366265	233	9	139	0.597	0.444
chr3	18440317	18442011	1695	122	1030	0.608	0.783
chr3	18442191	18442669	479	41	330	0.689	0.831
chr3	18460211	18461247	1037	74	649	0.626	0.729
chr3	18461400	18462165	766	99	591	0.772	0.883
chr3	18710466	18710652	187	18	110	0.588	1.116
chr3	18952711	18952959	249	19	148	0.594	0.874
chr3	18980002	18980271	270	20	159	0.589	0.859
chr3	18992601	18992801	201	12	115	0.572	0.731
chr3	19119492	19119680	189	14	108	0.571	0.908
chr3	19163135	19164112	978	63	618	0.632	0.649
chr3	19164379	19165388	1010	73	658	0.651	0.683
chr3	19250730	19251274	545	45	393	0.721	0.636
chr3	19392793	19392969	177	14	105	0.593	0.899
chr3	19719022	19719421	400	50	304	0.76	0.866
chr3	19766328	19766546	219	11	125	0.571	0.663
chr3	19871750	19871874	125	9	68	0.544	0.973
chr3	19892554	19892919	366	14	194	0.53	0.549
chr3	19962532	19962821	290	9	140	0.483	0.537
chr3	19963024	19964349	1326	104	844	0.637	0.779
chr3	20056348	20057984	1637	159	1163	0.71	0.777
chr3	20201958	20202159	202	11	102	0.505	0.857
chr3	20202309	20202961	653	61	404	0.619	0.982
chr3	20286396	20286742	347	12	173	0.499	0.562
chr3	20564437	20565294	858	55	567	0.661	0.592
chr3	20883353	20884156	804	51	542	0.674	0.56
chr3	21271933	21272116	184	14	109	0.592	0.889
chr3	21422324	21422673	350	21	224	0.64	0.588
chr3	21767519	21767955	437	28	276	0.632	0.643
chr3	22005363	22005657	295	22	174	0.59	0.86
chr3	22388529	22389457	929	87	627	0.675	0.824
chr3	22759927	22760098	172	12	101	0.587	0.81
chr3	22818053	22818251	199	15	114	0.573	0.921
chr3	23006385	23006656	272	14	145	0.533	0.73
chr3	23006866	23007374	509	32	331	0.65	0.598
chr3	23218929	23220453	1525	150	1041	0.683	0.86
chr3	23288616	23288873	258	19	186	0.721	0.567
chr3	23688193	23688798	606	41	379	0.625	0.694
chr3	23759824	23760057	234	11	119	0.509	0.733
chr3	23822133	23823778	1646	149	1181	0.717	0.703
chr3	23826865	23827646	782	78	569	0.728	0.792
chr3	23887760	23888742	983	74	682	0.694	0.626
chr3	23898319	23898449	131	8	73	0.557	0.799
chr3	23899049	23899179	131	9	98	0.748	0.508
chr3	23933027	23934249	1223	105	801	0.655	0.803
chr3	23934445	23934544	100	9	66	0.66	0.855
chr3	23961316	23963118	1803	217	1312	0.728	0.922
chr3	24111634	24111850	217	19	131	0.604	0.961
chr3	24510551	24512479	1929	185	1326	0.687	0.829
chr3	24537923	24538770	848	86	597	0.704	0.822
chr3	24845710	24847325	1616	113	1032	0.639	0.705
chr3	25444431	25444931	501	24	262	0.523	0.727
chr3	25457979	25458097	119	8	66	0.555	0.874
chr3	25594943	25595066	124	6	59	0.476	0.899
chr3	25679935	25680199	265	11	133	0.502	0.721
chr3	25680407	25681881	1475	152	982	0.666	0.93
chr3	25703375	25703529	155	12	99	0.639	0.76
chr3	25799376	25800502	1127	103	795	0.705	0.743
chr3	25806406	25806730	325	37	201	0.618	1.191
chr3	25869322	25869468	147	13	81	0.551	1.196
chr3	26261365	26261453	89	7	47	0.528	1.141
chr3	26406934	26407161	228	19	138	0.605	0.915
chr3	26420192	26420408	217	17	130	0.599	0.873
chr3	26638591	26641096	2506	143	1519	0.606	0.621
chr3	27385450	27386071	622	44	391	0.629	0.757
chr3	27386750	27386842	93	7	46	0.495	1.269
chr3	27499716	27501392	1677	176	1150	0.686	0.893
chr3	27649248	27649644	397	54	302	0.761	0.94
chr3	27729028	27729744	717	50	400	0.558	0.913
chr3	27729905	27730712	808	33	416	0.515	0.619
chr3	27730974	27731946	973	58	580	0.596	0.68
chr3	27736681	27736920	240	9	132	0.55	0.498
chr3	27737363	27739276	1914	154	1257	0.657	0.749
chr3	27739438	27741388	1951	97	1006	0.516	0.748
chr3	27745100	27745533	434	24	250	0.576	0.667
chr3	27745963	27746094	132	7	74	0.561	0.675
chr3	27746479	27747207	729	41	422	0.579	0.681
chr3	27838127	27838418	292	18	165	0.565	0.779
chr3	28075839	28076117	279	22	168	0.602	0.874
chr3	28216115	28216190	76	8	46	0.605	1.152
chr3	28216931	28217329	399	41	297	0.744	0.742
chr3	28257857	28258558	702	60	454	0.647	0.817
chr3	28364601	28364720	120	7	61	0.508	0.909
chr3	28364980	28366175	1196	102	737	0.616	0.912
chr3	28591682	28592975	1294	124	896	0.692	0.8
chr3	28919721	28919995	275	20	192	0.698	0.597
chr3	29128257	29128557	301	20	172	0.571	0.821
chr3	29489045	29489212	168	12	94	0.56	0.947
chr3	29490035	29490367	333	26	242	0.727	0.592
chr3	29718138	29718427	290	24	211	0.728	0.625
chr3	30010592	30010718	127	6	72	0.567	0.588
chr3	30622777	30623989	1213	111	805	0.664	0.836
chr3	30911091	30911265	175	23	132	0.754	0.924
chr3	31469209	31469797	589	25	291	0.494	0.696
chr3	31548390	31550335	1946	228	1371	0.705	0.944
chr3	31886719	31886942	224	17	165	0.737	0.565
chr3	31997016	31998458	1443	125	979	0.678	0.758
chr3	32122881	32123824	944	101	671	0.711	0.864
chr3	32185777	32186461	685	50	477	0.696	0.604
chr3	32254492	32255714	1223	132	892	0.729	0.821
chr3	32280108	32280296	189	8	82	0.434	0.913
chr3	32408136	32409056	921	109	669	0.726	0.902
chr3	32418056	32418460	405	38	284	0.701	0.768
chr3	32484216	32484530	315	28	225	0.714	0.704
chr3	32518681	32519402	722	58	475	0.658	0.742
chr3	32586546	32587916	1371	133	939	0.685	0.838
chr3	32595280	32595559	280	24	206	0.736	0.634
chr3	32609445	32609711	267	14	150	0.562	0.679
chr3	32642000	32642461	462	39	336	0.727	0.639
chr3	32643279	32643441	163	13	92	0.564	1.003
chr3	32680161	32680824	664	47	456	0.687	0.601
chr3	32701579	32702287	709	67	464	0.654	0.891
chr3	32797304	32798336	1033	90	659	0.638	0.857
chr3	32802186	32802306	121	10	67	0.554	1.084
chr3	32832896	32836598	3703	368	2402	0.649	0.945
chr3	32838215	32838420	206	30	162	0.786	0.942
chr3	32907475	32908258	784	43	469	0.598	0.614
chr3	32919318	32919654	337	32	247	0.733	0.71
chr3	32956186	32956576	391	30	279	0.714	0.603
chr3	33042112	33042581	470	32	333	0.709	0.559
chr3	33112764	33113999	1236	103	803	0.65	0.799
chr3	33130316	33131133	818	98	597	0.73	0.914
chr3	33234640	33235788	1149	116	785	0.683	0.867
chr3	33293840	33294314	475	58	361	0.76	0.849
chr3	33456043	33457869	1827	171	1220	0.668	0.846
chr3	33463561	33463744	184	11	94	0.511	0.918
chr3	33734239	33735020	782	84	545	0.697	0.885
chr3	33815001	33815644	644	65	434	0.674	0.89
chr3	34435250	34435616	367	28	216	0.589	0.885
chr3	35655410	35656670	1261	106	850	0.674	0.762
chr3	36396812	36397448	637	64	449	0.705	0.809
chr3	36469848	36470196	349	32	259	0.742	0.666
chr3	36470823	36470958	136	11	75	0.551	1.137
chr3	36650372	36650930	559	49	406	0.726	0.666
chr3	36651887	36651994	108	9	62	0.574	1.038
chr3	36753912	36754049	138	5	75	0.543	0.491
chr3	36780470	36781185	716	94	531	0.742	0.958
chr3	36960576	36962046	1471	138	989	0.672	0.83
chr3	36992768	36993127	360	20	215	0.597	0.623
chr3	37008898	37010361	1464	103	851	0.581	0.833
chr3	37192158	37193441	1284	119	885	0.689	0.793
chr3	37249540	37249874	335	28	242	0.722	0.646
chr3	37259320	37260808	1489	117	911	0.612	0.84
chr3	37292095	37292208	114	12	81	0.711	0.834
chr3	37468294	37469465	1172	159	891	0.76	0.939
chr3	37876959	37877985	1027	86	720	0.701	0.749
chr3	37878152	37879040	889	121	702	0.79	0.874
chr3	38010511	38010981	471	35	310	0.658	0.689
chr3	38015378	38015815	438	43	314	0.717	0.862
chr3	38040768	38041827	1060	72	718	0.677	0.617
chr3	38045485	38046570	1086	108	784	0.722	0.763
chr3	38055684	38056543	860	68	509	0.592	0.907
chr3	38069456	38070130	675	51	463	0.686	0.643
chr3	38081073	38081727	655	50	448	0.684	0.654
chr3	38097912	38098974	1063	82	796	0.749	0.551
chr3	38153036	38154185	1150	88	749	0.651	0.743
chr3	38154819	38155694	876	69	573	0.654	0.737
chr3	38181132	38182720	1589	133	1006	0.633	0.848
chr3	38219665	38219862	198	10	105	0.53	0.762
chr3	38363176	38363744	569	75	434	0.763	0.907
chr3	38470115	38472188	2074	221	1482	0.715	0.836
chr3	38512723	38513275	553	48	366	0.662	0.793
chr3	38566860	38568001	1142	52	667	0.584	0.548
chr3	38665441	38666518	1078	116	805	0.747	0.772
chr3	38967679	38968042	364	32	267	0.734	0.654
chr3	39068396	39069051	656	60	451	0.688	0.782
chr3	39123315	39124405	1091	123	772	0.708	0.915
chr3	39161570	39161688	119	7	74	0.622	0.616
chr3	39169286	39170507	1222	151	903	0.739	0.923
chr3	39194234	39194600	367	25	226	0.616	0.72
chr3	39197381	39197675	295	44	228	0.773	1.014
chr3	39205103	39205387	285	16	180	0.632	0.565
chr3	39243728	39244521	794	61	549	0.691	0.643
chr3	39399740	39401063	1324	122	868	0.656	0.865
chr3	39422930	39423724	795	61	490	0.616	0.808
chr3	39445520	39445614	95	9	64	0.674	0.835
chr3	39472779	39472897	119	14	93	0.782	0.786
chr3	39518776	39519276	501	40	350	0.699	0.674
chr3	39667948	39668366	419	26	270	0.644	0.599
chr3	39671840	39672497	658	38	437	0.664	0.525
chr3	39730016	39730171	156	11	113	0.724	0.57
chr3	39731013	39731116	104	8	56	0.538	1.083
chr3	39796174	39796540	367	27	271	0.738	0.543
chr3	39825329	39827377	2049	180	1327	0.648	0.838
chr3	40094458	40094783	326	25	237	0.727	0.582
chr3	40150593	40150766	174	9	92	0.529	0.753
chr3	40177174	40177370	197	12	111	0.563	0.768
chr3	40325824	40326929	1106	98	721	0.652	0.859
chr3	40403631	40404020	390	36	256	0.656	0.858
chr3	40469426	40469904	479	31	284	0.593	0.738
chr3	40473712	40474446	735	73	468	0.637	0.981
chr3	40493564	40493913	350	26	229	0.654	0.695
chr3	40522292	40522633	342	29	219	0.64	0.835
chr3	40541200	40541869	670	56	446	0.666	0.756
chr3	40632194	40632352	159	15	108	0.679	0.877
chr3	40924658	40925053	396	22	218	0.551	0.734
chr3	40976226	40976367	142	9	84	0.592	0.725
chr3	41215205	41217311	2107	173	1345	0.638	0.818
chr3	41321948	41323040	1093	78	796	0.728	0.539
chr3	41664490	41664646	157	10	87	0.554	0.83
chr3	41857023	41857153	131	6	80	0.611	0.492
chr3	41857465	41858063	599	46	439	0.733	0.572
chr3	41860829	41861037	209	19	154	0.737	0.679
chr3	41907452	41907787	336	21	229	0.682	1.549
chr3	41971920	41972147	228	11	132	0.579	0.576
chr3	41977881	41978910	1030	84	648	0.629	0.827
chr3	41999660	42000307	648	50	448	0.691	0.651
chr3	42029808	42030919	1112	148	835	0.751	0.947
chr3	42031199	42031291	93	6	45	0.484	1.103
chr3	42218994	42219376	383	27	249	0.65	0.67
chr3	42239657	42239884	228	14	139	0.61	0.711
chr3	42279986	42280351	366	36	258	0.705	0.793
chr3	42280940	42282767	1828	111	1106	0.605	0.664
chr3	42517951	42519595	1645	126	1102	0.67	0.683
chr3	42552689	42552878	190	16	140	0.737	0.65
chr3	42598111	42598860	750	78	521	0.695	0.865
chr3	42607215	42607664	450	41	295	0.656	0.876
chr3	42616694	42617902	1209	103	778	0.644	0.824
chr3	42670623	42671520	898	100	680	0.757	0.777
chr3	42674866	42675360	495	30	319	0.644	0.593
chr3	42680780	42681044	265	28	197	0.743	0.824
chr3	42702213	42702950	738	88	497	0.673	1.052
chr3	42789313	42789898	586	55	381	0.65	0.888
chr3	42813485	42815227	1743	143	1302	0.747	0.588
chr3	42820164	42821408	1245	100	804	0.646	0.798
chr3	42821927	42822069	143	11	93	0.65	0.728
chr3	42897231	42897819	589	52	413	0.701	0.722
chr3	42922521	42923137	617	60	445	0.721	0.755
chr3	42926096	42926722	627	45	429	0.684	0.614
chr3	42952835	42953285	451	32	277	0.614	0.753
chr3	42995760	42996481	722	72	480	0.665	0.909
chr3	43081369	43081646	278	21	169	0.608	0.818
chr3	43096493	43096674	182	14	113	0.621	0.8
chr3	43097333	43097776	444	28	275	0.619	0.681
chr3	43121920	43122691	772	81	563	0.729	0.825
chr3	43302703	43303566	864	136	681	0.788	1.015
chr3	43364355	43364669	315	18	205	0.651	0.543
chr3	43380480	43380993	514	28	343	0.667	0.491
chr3	43381236	43381424	189	8	109	0.577	0.51
chr3	43501602	43502162	561	27	327	0.583	0.569
chr3	43582471	43582690	220	17	131	0.595	0.873
chr3	43637937	43638911	975	92	688	0.706	0.758
chr3	43707039	43708140	1102	134	775	0.703	0.984
chr3	43910458	43911357	900	67	538	0.598	0.835
chr3	44011188	44013781	2594	202	1665	0.642	0.761
chr3	44014081	44014528	448	23	236	0.527	0.764
chr3	44014687	44015232	546	39	344	0.63	0.72
chr3	44015377	44016109	733	89	541	0.738	0.892
chr3	44038578	44038948	371	28	235	0.633	0.754
chr3	44188968	44189253	286	14	156	0.545	0.667
chr3	44258277	44258843	567	49	396	0.698	0.718
chr3	44354580	44355474	895	78	611	0.683	0.751
chr3	44493884	44494270	387	58	301	0.778	1.018
chr3	44526920	44527365	446	60	337	0.756	0.97
chr3	44571573	44572011	439	54	298	0.679	1.073
chr3	44594928	44596539	1612	88	996	0.618	0.575
chr3	44597291	44597871	581	75	420	0.723	0.994
chr3	44601361	44601756	396	25	258	0.652	0.61
chr3	44641523	44642022	500	40	333	0.666	0.725
chr3	44665183	44665592	410	28	276	0.673	0.608
chr3	44701933	44702208	276	36	208	0.754	0.962
chr3	44726097	44726180	84	4	44	0.524	0.707
chr3	44727408	44727538	131	11	94	0.718	0.667
chr3	44729135	44729404	270	23	182	0.674	0.751
chr3	44745986	44746322	337	37	229	0.68	0.964
chr3	44777593	44778767	1175	84	675	0.574	0.867
chr3	44837424	44838492	1069	81	764	0.715	0.594
chr3	44877937	44878937	1001	112	711	0.71	0.89
chr3	44991904	44993254	1351	115	877	0.649	0.808
chr3	45052146	45053103	958	67	594	0.62	0.736
chr3	45161958	45163154	1197	110	791	0.661	0.853
chr3	45241389	45243492	2104	259	1514	0.72	0.96
chr3	45323040	45323533	494	35	359	0.727	0.542
chr3	45404880	45405317	438	38	288	0.658	0.808
chr3	45609880	45610937	1058	119	755	0.714	0.885
chr3	45704780	45705187	408	28	228	0.559	0.879
chr3	45705493	45706299	807	83	540	0.669	0.919
chr3	45796433	45796620	188	12	117	0.622	0.66
chr3	45812560	45813320	761	87	522	0.686	0.972
chr3	45858083	45858865	783	54	475	0.607	0.753
chr3	46011842	46012514	673	59	461	0.685	0.747
chr3	46037493	46037927	435	26	256	0.589	0.725
chr3	46039633	46039765	133	14	98	0.737	0.776
chr3	46481184	46481410	227	21	155	0.683	0.794
chr3	46505279	46505417	139	10	89	0.64	0.729
chr3	46510578	46511619	1042	83	746	0.716	0.622
chr3	46582385	46582811	427	38	288	0.674	0.803
chr3	46582944	46583099	156	9	102	0.654	0.54
chr3	46593329	46593674	346	24	221	0.639	0.68
chr3	46594162	46594336	175	10	103	0.589	0.67
chr3	46646598	46646705	108	12	79	0.731	0.832
chr3	46709782	46710722	941	92	689	0.732	0.737
chr3	46717825	46718061	237	33	177	0.747	1.016
chr3	46734100	46734507	408	45	305	0.748	0.79
chr3	46766966	46767501	536	44	373	0.696	0.697
chr3	46773106	46773468	363	32	260	0.716	0.688
chr3	46805304	46805580	277	23	165	0.596	0.944
chr3	46828771	46829215	445	40	321	0.721	0.691
chr3	46849951	46850686	736	54	510	0.693	0.612
chr3	46861956	46862879	924	66	646	0.699	0.586
chr3	46897856	46900155	2300	245	1665	0.724	0.822
chr3	46908839	46909260	422	43	289	0.685	0.91
chr3	46914927	46915522	596	61	426	0.715	0.834
chr3	46980121	46980890	770	57	535	0.695	0.614
chr3	46992747	46993566	820	66	488	0.595	0.927
chr3	46995780	46996626	847	95	617	0.728	0.845
chr3	47020547	47020641	95	8	61	0.642	0.844
chr3	47025558	47026836	1279	112	889	0.695	0.725
chr3	47139796	47139933	138	9	69	0.5	1.044
chr3	47179689	47181341	1653	200	1207	0.73	0.915
chr3	47272400	47273052	653	46	445	0.681	0.608
chr3	47298642	47299636	995	101	640	0.643	0.985
chr3	47325843	47326369	527	38	347	0.658	0.666
chr3	47372816	47373215	400	38	271	0.678	0.831
chr3	47396971	47398301	1331	104	852	0.64	0.77
chr3	47425868	47426050	183	11	114	0.623	0.62
chr3	47433869	47435009	1141	79	811	0.711	0.571
chr3	47491610	47491708	99	4	62	0.626	0.485
chr3	47492022	47492655	634	82	484	0.763	0.888
chr3	47522507	47523113	607	21	295	0.486	0.594
chr3	47529332	47529445	114	11	75	0.658	0.968
chr3	47529855	47530450	596	59	398	0.668	0.895
chr3	47594165	47596085	1921	229	1460	0.76	0.842
chr3	47797536	47798956	1421	130	920	0.647	0.889
chr3	47818997	47819661	665	72	451	0.678	0.943
chr3	47819776	47820054	279	37	220	0.789	0.867
chr3	47841429	47841887	459	62	346	0.754	0.953
chr3	47862960	47863263	304	21	196	0.645	0.665
chr3	47864776	47864966	191	10	123	0.644	0.523
chr3	47865110	47865266	157	8	102	0.65	0.488
chr3	47866219	47866496	278	23	193	0.694	0.688
chr3	47903758	47904098	341	20	236	0.692	0.497
chr3	47968015	47968793	779	56	534	0.685	0.614
chr3	48071729	48073547	1819	141	1355	0.745	0.559
chr3	48077858	48078409	552	40	393	0.712	0.572
chr3	48104946	48105901	956	105	701	0.733	0.817
chr3	48204038	48205290	1253	126	865	0.69	0.848
chr3	48227108	48229017	1910	177	1481	0.775	0.617
chr3	48257460	48257822	363	46	247	0.68	1.096
chr3	48285471	48285909	439	17	229	0.522	0.573
chr3	48288500	48288924	425	27	303	0.713	0.5
chr3	48317644	48318370	727	67	501	0.689	0.776
chr3	48440033	48440398	366	20	237	0.648	0.522
chr3	48445280	48446363	1084	134	824	0.76	0.865
chr3	48456447	48457229	783	61	491	0.627	0.807
chr3	48462896	48463586	691	87	503	0.728	0.951
chr3	48516399	48517023	625	64	453	0.725	0.783
chr3	48548725	48548988	264	14	152	0.576	0.645
chr3	48569078	48569858	781	58	529	0.677	0.664
chr3	48606962	48607812	851	65	583	0.685	0.663
chr3	48621550	48622401	852	84	584	0.685	0.852
chr3	48647450	48648493	1044	92	717	0.687	0.748
chr3	48652573	48652794	222	17	152	0.685	0.654
chr3	48668206	48669751	1546	168	1077	0.697	0.897
chr3	48672724	48672844	121	7	67	0.554	0.769
chr3	48673206	48676672	3467	309	2304	0.665	0.811
chr3	48698042	48698748	707	92	512	0.724	1.001
chr3	48729119	48729881	763	44	464	0.608	0.63
chr3	48746115	48747314	1200	83	865	0.721	0.533
chr3	48859508	48860411	904	112	645	0.713	0.975
chr3	48910859	48911436	578	47	386	0.668	0.732
chr3	48930839	48932061	1223	137	819	0.67	1.001
chr3	49002160	49003361	1202	128	848	0.705	0.859
